subject_id,trial_num,lesson_num,sequential,feedback,teacher_knowledge,theta,student_prior,n_majority,n_turtles
afd4b46f1e97118b67dedaef957e5d87,4,lesson2,sequential,no_feedback,partial,0.7,too_low,7,10
afd4b46f1e97118b67dedaef957e5d87,5,lesson1,non_sequential,no_feedback,partial,0.7,too_high,10,12
afd4b46f1e97118b67dedaef957e5d87,6,lesson1,non_sequential,no_feedback,partial,0.7,too_high,12,15
afd4b46f1e97118b67dedaef957e5d87,7,lesson1,sequential,no_feedback,partial,0.7,too_low,4,5
afd4b46f1e97118b67dedaef957e5d87,7,lesson2,sequential,no_feedback,partial,0.7,too_low,7,9
afd4b46f1e97118b67dedaef957e5d87,8,lesson1,non_sequential,no_feedback,full,0.7,too_high,6,10
afd4b46f1e97118b67dedaef957e5d87,9,lesson1,non_sequential,no_feedback,full,0.7,too_low,16,17
afd4b46f1e97118b67dedaef957e5d87,10,lesson1,sequential,feedback,partial,0.7,too_high,8,10
afd4b46f1e97118b67dedaef957e5d87,10,lesson2,sequential,feedback,partial,0.7,too_high,6,9
afd4b46f1e97118b67dedaef957e5d87,11,lesson1,non_sequential,no_feedback,partial,0.7,too_low,10,12
afd4b46f1e97118b67dedaef957e5d87,12,lesson1,sequential,no_feedback,partial,0.7,too_high,6,9
afd4b46f1e97118b67dedaef957e5d87,12,lesson2,sequential,no_feedback,partial,0.7,too_high,7,9
afd4b46f1e97118b67dedaef957e5d87,13,lesson1,non_sequential,no_feedback,full,0.7,too_low,18,20
afd4b46f1e97118b67dedaef957e5d87,14,lesson1,non_sequential,no_feedback,partial,0.7,too_low,10,12
afd4b46f1e97118b67dedaef957e5d87,15,lesson1,sequential,feedback,partial,0.7,too_low,12,15
afd4b46f1e97118b67dedaef957e5d87,15,lesson2,sequential,feedback,partial,0.7,too_low,9,10
f1556d0200a4f514b26a9bff520bfd5e,0,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,10
f1556d0200a4f514b26a9bff520bfd5e,1,lesson1,non_sequential,no_feedback,partial,0.7,too_high,9,10
f1556d0200a4f514b26a9bff520bfd5e,2,lesson1,sequential,feedback,partial,0.7,too_low,1,10
f1556d0200a4f514b26a9bff520bfd5e,2,lesson2,sequential,feedback,partial,0.7,too_low,9,10
f1556d0200a4f514b26a9bff520bfd5e,3,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
f1556d0200a4f514b26a9bff520bfd5e,4,lesson1,non_sequential,no_feedback,full,0.7,too_high,0,2
f1556d0200a4f514b26a9bff520bfd5e,5,lesson1,sequential,feedback,partial,0.7,too_low,7,10
f1556d0200a4f514b26a9bff520bfd5e,5,lesson2,sequential,feedback,partial,0.7,too_low,7,10
f1556d0200a4f514b26a9bff520bfd5e,6,lesson1,non_sequential,no_feedback,full,0.7,too_low,10,20
f1556d0200a4f514b26a9bff520bfd5e,7,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,10
f1556d0200a4f514b26a9bff520bfd5e,8,lesson1,sequential,no_feedback,partial,0.7,too_high,7,10
f1556d0200a4f514b26a9bff520bfd5e,8,lesson2,sequential,no_feedback,partial,0.7,too_high,7,10
f1556d0200a4f514b26a9bff520bfd5e,9,lesson1,sequential,no_feedback,partial,0.7,too_high,7,10
f1556d0200a4f514b26a9bff520bfd5e,10,lesson1,sequential,feedback,partial,0.7,too_high,7,10
f1556d0200a4f514b26a9bff520bfd5e,10,lesson2,sequential,feedback,partial,0.7,too_high,7,10
f1556d0200a4f514b26a9bff520bfd5e,11,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
f1556d0200a4f514b26a9bff520bfd5e,12,lesson1,sequential,feedback,partial,0.7,too_high,3,10
f1556d0200a4f514b26a9bff520bfd5e,12,lesson2,sequential,feedback,partial,0.7,too_high,7,10
f1556d0200a4f514b26a9bff520bfd5e,13,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,10
f1556d0200a4f514b26a9bff520bfd5e,14,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
f1556d0200a4f514b26a9bff520bfd5e,15,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
f1556d0200a4f514b26a9bff520bfd5e,15,lesson2,sequential,no_feedback,partial,0.7,too_low,7,10
134efb52c9d0ce0ebff0bc6735a9a006,0,lesson1,non_sequential,no_feedback,partial,0.7,too_low,4,5
134efb52c9d0ce0ebff0bc6735a9a006,1,lesson1,sequential,no_feedback,partial,0.7,too_low,4,5
134efb52c9d0ce0ebff0bc6735a9a006,1,lesson2,sequential,no_feedback,partial,0.7,too_low,4,5
134efb52c9d0ce0ebff0bc6735a9a006,2,lesson1,sequential,feedback,partial,0.7,too_high,3,3
134efb52c9d0ce0ebff0bc6735a9a006,2,lesson2,sequential,feedback,partial,0.7,too_high,0,3
134efb52c9d0ce0ebff0bc6735a9a006,3,lesson1,non_sequential,no_feedback,partial,0.7,too_high,10,10
134efb52c9d0ce0ebff0bc6735a9a006,4,lesson1,sequential,no_feedback,partial,0.7,too_high,5,5
134efb52c9d0ce0ebff0bc6735a9a006,4,lesson2,sequential,no_feedback,partial,0.7,too_high,5,5
134efb52c9d0ce0ebff0bc6735a9a006,5,lesson1,non_sequential,no_feedback,partial,0.7,too_low,5,5
134efb52c9d0ce0ebff0bc6735a9a006,6,lesson1,sequential,feedback,partial,0.7,too_high,5,5
134efb52c9d0ce0ebff0bc6735a9a006,6,lesson2,sequential,feedback,partial,0.7,too_high,0,4
134efb52c9d0ce0ebff0bc6735a9a006,7,lesson1,sequential,feedback,partial,0.7,too_low,7,7
134efb52c9d0ce0ebff0bc6735a9a006,7,lesson2,sequential,feedback,partial,0.7,too_low,5,5
134efb52c9d0ce0ebff0bc6735a9a006,8,lesson1,sequential,no_feedback,partial,0.7,too_low,4,4
134efb52c9d0ce0ebff0bc6735a9a006,8,lesson2,sequential,no_feedback,partial,0.7,too_low,4,4
134efb52c9d0ce0ebff0bc6735a9a006,9,lesson1,non_sequential,no_feedback,partial,0.7,too_high,4,4
134efb52c9d0ce0ebff0bc6735a9a006,10,lesson1,sequential,no_feedback,partial,0.7,too_high,4,4
134efb52c9d0ce0ebff0bc6735a9a006,10,lesson2,sequential,no_feedback,partial,0.7,too_high,4,4
134efb52c9d0ce0ebff0bc6735a9a006,11,lesson1,sequential,feedback,partial,0.7,too_low,5,5
134efb52c9d0ce0ebff0bc6735a9a006,11,lesson2,sequential,feedback,partial,0.7,too_low,15,15
134efb52c9d0ce0ebff0bc6735a9a006,12,lesson1,non_sequential,no_feedback,full,0.7,too_low,5,5
134efb52c9d0ce0ebff0bc6735a9a006,13,lesson1,non_sequential,no_feedback,full,0.7,too_low,5,5
134efb52c9d0ce0ebff0bc6735a9a006,14,lesson1,non_sequential,no_feedback,full,0.7,too_high,2,2
68cb49700aa2ea9397bef66741389087,0,lesson1,sequential,no_feedback,partial,0.7,too_high,5,5
68cb49700aa2ea9397bef66741389087,0,lesson2,sequential,no_feedback,partial,0.7,too_high,1,1
68cb49700aa2ea9397bef66741389087,1,lesson1,non_sequential,no_feedback,partial,0.7,too_high,1,1
68cb49700aa2ea9397bef66741389087,2,lesson1,sequential,feedback,partial,0.7,too_high,3,3
68cb49700aa2ea9397bef66741389087,2,lesson2,sequential,feedback,partial,0.7,too_high,3,3
68cb49700aa2ea9397bef66741389087,3,lesson1,sequential,no_feedback,partial,0.7,too_low,3,3
68cb49700aa2ea9397bef66741389087,3,lesson2,sequential,no_feedback,partial,0.7,too_low,2,2
68cb49700aa2ea9397bef66741389087,4,lesson1,sequential,feedback,partial,0.7,too_low,5,5
68cb49700aa2ea9397bef66741389087,4,lesson2,sequential,feedback,partial,0.7,too_low,12,12
68cb49700aa2ea9397bef66741389087,5,lesson1,non_sequential,no_feedback,full,0.7,too_high,6,6
68cb49700aa2ea9397bef66741389087,6,lesson1,non_sequential,no_feedback,full,0.7,too_low,5,5
68cb49700aa2ea9397bef66741389087,7,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,7
68cb49700aa2ea9397bef66741389087,8,lesson1,sequential,no_feedback,partial,0.7,too_high,7,7
68cb49700aa2ea9397bef66741389087,8,lesson2,sequential,no_feedback,partial,0.7,too_high,3,3
68cb49700aa2ea9397bef66741389087,9,lesson1,non_sequential,no_feedback,partial,0.7,too_low,3,3
68cb49700aa2ea9397bef66741389087,10,lesson1,sequential,feedback,partial,0.7,too_low,4,4
68cb49700aa2ea9397bef66741389087,10,lesson2,sequential,feedback,partial,0.7,too_low,2,2
68cb49700aa2ea9397bef66741389087,11,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,7
68cb49700aa2ea9397bef66741389087,12,lesson1,sequential,feedback,partial,0.7,too_high,7,7
68cb49700aa2ea9397bef66741389087,12,lesson2,sequential,feedback,partial,0.7,too_high,0,1
68cb49700aa2ea9397bef66741389087,13,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,7
68cb49700aa2ea9397bef66741389087,14,lesson1,sequential,no_feedback,partial,0.7,too_low,8,8
68cb49700aa2ea9397bef66741389087,14,lesson2,sequential,no_feedback,partial,0.7,too_low,11,11
68cb49700aa2ea9397bef66741389087,15,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,7
cd4988a9d18f3fe8889f8de32c0ac55b,0,lesson1,sequential,feedback,partial,0.7,too_low,5,8
cd4988a9d18f3fe8889f8de32c0ac55b,0,lesson2,sequential,feedback,partial,0.7,too_low,11,16
cd4988a9d18f3fe8889f8de32c0ac55b,1,lesson1,sequential,no_feedback,partial,0.7,too_high,5,10
cd4988a9d18f3fe8889f8de32c0ac55b,1,lesson2,sequential,no_feedback,partial,0.7,too_high,5,10
cd4988a9d18f3fe8889f8de32c0ac55b,2,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,10
cd4988a9d18f3fe8889f8de32c0ac55b,3,lesson1,non_sequential,no_feedback,full,0.7,too_low,5,8
cd4988a9d18f3fe8889f8de32c0ac55b,4,lesson1,sequential,no_feedback,partial,0.7,too_low,3,13
cd4988a9d18f3fe8889f8de32c0ac55b,4,lesson2,sequential,no_feedback,partial,0.7,too_low,10,15
cd4988a9d18f3fe8889f8de32c0ac55b,5,lesson1,non_sequential,no_feedback,full,0.7,too_low,0,9
cd4988a9d18f3fe8889f8de32c0ac55b,6,lesson1,sequential,no_feedback,partial,0.7,too_low,5,10
cd4988a9d18f3fe8889f8de32c0ac55b,7,lesson1,non_sequential,no_feedback,partial,0.7,too_high,4,10
cd4988a9d18f3fe8889f8de32c0ac55b,8,lesson1,sequential,no_feedback,partial,0.7,too_high,7,14
cd4988a9d18f3fe8889f8de32c0ac55b,8,lesson2,sequential,no_feedback,partial,0.7,too_high,5,8
cd4988a9d18f3fe8889f8de32c0ac55b,9,lesson1,non_sequential,no_feedback,partial,0.7,too_low,8,16
cd4988a9d18f3fe8889f8de32c0ac55b,10,lesson1,sequential,feedback,partial,0.7,too_high,1,5
cd4988a9d18f3fe8889f8de32c0ac55b,10,lesson2,sequential,feedback,partial,0.7,too_high,11,34
cd4988a9d18f3fe8889f8de32c0ac55b,11,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,10
cd4988a9d18f3fe8889f8de32c0ac55b,12,lesson1,non_sequential,no_feedback,partial,0.7,too_low,1,4
cd4988a9d18f3fe8889f8de32c0ac55b,13,lesson1,sequential,feedback,partial,0.7,too_low,10,16
cd4988a9d18f3fe8889f8de32c0ac55b,13,lesson2,sequential,feedback,partial,0.7,too_low,14,19
cd4988a9d18f3fe8889f8de32c0ac55b,14,lesson1,sequential,feedback,partial,0.7,too_high,15,24
cd4988a9d18f3fe8889f8de32c0ac55b,14,lesson2,sequential,feedback,partial,0.7,too_high,17,59
cd4988a9d18f3fe8889f8de32c0ac55b,15,lesson1,non_sequential,no_feedback,partial,0.7,too_high,16,39
c2836470d7ca2701cf11cf62422e4967,0,lesson1,non_sequential,no_feedback,partial,0.7,too_low,2,3
c2836470d7ca2701cf11cf62422e4967,1,lesson1,sequential,feedback,partial,0.7,too_high,2,3
c2836470d7ca2701cf11cf62422e4967,1,lesson2,sequential,feedback,partial,0.7,too_high,2,3
c2836470d7ca2701cf11cf62422e4967,2,lesson1,non_sequential,no_feedback,partial,0.7,too_high,2,3
c2836470d7ca2701cf11cf62422e4967,3,lesson1,non_sequential,no_feedback,partial,0.7,too_high,2,3
c2836470d7ca2701cf11cf62422e4967,4,lesson1,sequential,feedback,partial,0.7,too_high,5,7
c2836470d7ca2701cf11cf62422e4967,4,lesson2,sequential,feedback,partial,0.7,too_high,7,10
c2836470d7ca2701cf11cf62422e4967,5,lesson1,sequential,no_feedback,partial,0.7,too_high,7,10
c2836470d7ca2701cf11cf62422e4967,5,lesson2,sequential,no_feedback,partial,0.7,too_high,2,3
c2836470d7ca2701cf11cf62422e4967,6,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
c2836470d7ca2701cf11cf62422e4967,7,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,10
c2836470d7ca2701cf11cf62422e4967,8,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,10
c2836470d7ca2701cf11cf62422e4967,9,lesson1,sequential,feedback,partial,0.7,too_low,7,10
c2836470d7ca2701cf11cf62422e4967,9,lesson2,sequential,feedback,partial,0.7,too_low,7,10
c2836470d7ca2701cf11cf62422e4967,10,lesson1,sequential,feedback,partial,0.7,too_low,7,10
c2836470d7ca2701cf11cf62422e4967,10,lesson2,sequential,feedback,partial,0.7,too_low,10,12
c2836470d7ca2701cf11cf62422e4967,11,lesson1,sequential,no_feedback,partial,0.7,too_high,8,10
c2836470d7ca2701cf11cf62422e4967,11,lesson2,sequential,no_feedback,partial,0.7,too_high,7,10
c2836470d7ca2701cf11cf62422e4967,12,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
c2836470d7ca2701cf11cf62422e4967,12,lesson2,sequential,no_feedback,partial,0.7,too_low,7,10
c2836470d7ca2701cf11cf62422e4967,13,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
c2836470d7ca2701cf11cf62422e4967,13,lesson2,sequential,no_feedback,partial,0.7,too_low,2,3
c2836470d7ca2701cf11cf62422e4967,14,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,10
c2836470d7ca2701cf11cf62422e4967,15,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,10
b904eeaaa00d19a3755681e7b59bb023,0,lesson1,sequential,no_feedback,partial,0.7,too_high,5,5
b904eeaaa00d19a3755681e7b59bb023,0,lesson2,sequential,no_feedback,partial,0.7,too_high,3,4
b904eeaaa00d19a3755681e7b59bb023,1,lesson1,non_sequential,no_feedback,full,0.7,too_high,3,4
b904eeaaa00d19a3755681e7b59bb023,2,lesson1,non_sequential,no_feedback,partial,0.7,too_high,3,4
b904eeaaa00d19a3755681e7b59bb023,3,lesson1,sequential,feedback,partial,0.7,too_low,3,4
b904eeaaa00d19a3755681e7b59bb023,3,lesson2,sequential,feedback,partial,0.7,too_low,3,4
b904eeaaa00d19a3755681e7b59bb023,4,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,10
b904eeaaa00d19a3755681e7b59bb023,5,lesson1,sequential,feedback,partial,0.7,too_low,3,4
b904eeaaa00d19a3755681e7b59bb023,5,lesson2,sequential,feedback,partial,0.7,too_low,3,4
b904eeaaa00d19a3755681e7b59bb023,6,lesson1,sequential,feedback,partial,0.7,too_high,7,10
b904eeaaa00d19a3755681e7b59bb023,6,lesson2,sequential,feedback,partial,0.7,too_high,0,2
b904eeaaa00d19a3755681e7b59bb023,7,lesson1,sequential,feedback,partial,0.7,too_high,7,10
b904eeaaa00d19a3755681e7b59bb023,7,lesson2,sequential,feedback,partial,0.7,too_high,2,4
b904eeaaa00d19a3755681e7b59bb023,8,lesson1,sequential,no_feedback,partial,0.7,too_high,7,8
b904eeaaa00d19a3755681e7b59bb023,8,lesson2,sequential,no_feedback,partial,0.7,too_high,3,4
b904eeaaa00d19a3755681e7b59bb023,9,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
b904eeaaa00d19a3755681e7b59bb023,9,lesson2,sequential,no_feedback,partial,0.7,too_low,7,10
b904eeaaa00d19a3755681e7b59bb023,10,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
b904eeaaa00d19a3755681e7b59bb023,11,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,10
b904eeaaa00d19a3755681e7b59bb023,12,lesson1,non_sequential,no_feedback,full,0.7,too_high,0,2
b904eeaaa00d19a3755681e7b59bb023,13,lesson1,sequential,no_feedback,partial,0.7,too_low,3,4
b904eeaaa00d19a3755681e7b59bb023,13,lesson2,sequential,no_feedback,partial,0.7,too_low,2,2
b904eeaaa00d19a3755681e7b59bb023,14,lesson1,non_sequential,no_feedback,full,0.7,too_low,8,8
b904eeaaa00d19a3755681e7b59bb023,15,lesson1,non_sequential,no_feedback,partial,0.7,too_low,6,7
9b8066696e03964d729bad535dc1e3ec,0,lesson1,non_sequential,no_feedback,partial,0.7,too_low,2,4
9b8066696e03964d729bad535dc1e3ec,1,lesson1,sequential,no_feedback,partial,0.7,too_high,4,6
9b8066696e03964d729bad535dc1e3ec,1,lesson2,sequential,no_feedback,partial,0.7,too_high,3,4
9b8066696e03964d729bad535dc1e3ec,2,lesson1,non_sequential,no_feedback,full,0.7,too_high,1,1
9b8066696e03964d729bad535dc1e3ec,3,lesson1,sequential,feedback,partial,0.7,too_high,2,3
9b8066696e03964d729bad535dc1e3ec,3,lesson2,sequential,feedback,partial,0.7,too_high,2,2
9b8066696e03964d729bad535dc1e3ec,4,lesson1,sequential,feedback,partial,0.7,too_low,1,3
9b8066696e03964d729bad535dc1e3ec,4,lesson2,sequential,feedback,partial,0.7,too_low,5,5
9b8066696e03964d729bad535dc1e3ec,5,lesson1,non_sequential,no_feedback,full,0.7,too_high,1,1
9b8066696e03964d729bad535dc1e3ec,6,lesson1,non_sequential,no_feedback,partial,0.7,too_low,1,4
9b8066696e03964d729bad535dc1e3ec,7,lesson1,non_sequential,no_feedback,partial,0.7,too_high,4,5
9b8066696e03964d729bad535dc1e3ec,8,lesson1,sequential,no_feedback,partial,0.7,too_high,4,5
9b8066696e03964d729bad535dc1e3ec,8,lesson2,sequential,no_feedback,partial,0.7,too_high,3,4
9b8066696e03964d729bad535dc1e3ec,9,lesson1,non_sequential,no_feedback,full,0.7,too_low,5,5
9b8066696e03964d729bad535dc1e3ec,10,lesson1,sequential,feedback,partial,0.7,too_high,3,4
9b8066696e03964d729bad535dc1e3ec,10,lesson2,sequential,feedback,partial,0.7,too_high,5,6
9b8066696e03964d729bad535dc1e3ec,11,lesson1,non_sequential,no_feedback,full,0.7,too_low,5,6
9b8066696e03964d729bad535dc1e3ec,12,lesson1,non_sequential,no_feedback,partial,0.7,too_high,4,5
9b8066696e03964d729bad535dc1e3ec,13,lesson1,sequential,no_feedback,partial,0.7,too_low,3,4
9b8066696e03964d729bad535dc1e3ec,13,lesson2,sequential,no_feedback,partial,0.7,too_low,5,6
9b8066696e03964d729bad535dc1e3ec,14,lesson1,sequential,feedback,partial,0.7,too_low,5,7
9b8066696e03964d729bad535dc1e3ec,14,lesson2,sequential,feedback,partial,0.7,too_low,5,5
9b8066696e03964d729bad535dc1e3ec,15,lesson1,sequential,no_feedback,partial,0.7,too_low,8,12
9b8066696e03964d729bad535dc1e3ec,15,lesson2,sequential,no_feedback,partial,0.7,too_low,5,6
6ed2e92128277fee9ad1db80a6b3f463,0,lesson1,sequential,feedback,partial,0.7,too_low,50,70
6ed2e92128277fee9ad1db80a6b3f463,0,lesson2,sequential,feedback,partial,0.7,too_low,58,70
6ed2e92128277fee9ad1db80a6b3f463,1,lesson1,sequential,feedback,partial,0.7,too_low,60,70
6ed2e92128277fee9ad1db80a6b3f463,1,lesson2,sequential,feedback,partial,0.7,too_low,58,70
6ed2e92128277fee9ad1db80a6b3f463,2,lesson1,non_sequential,no_feedback,full,0.7,too_high,60,70
6ed2e92128277fee9ad1db80a6b3f463,3,lesson1,sequential,no_feedback,partial,0.7,too_low,61,70
6ed2e92128277fee9ad1db80a6b3f463,3,lesson2,sequential,no_feedback,partial,0.7,too_low,60,70
6ed2e92128277fee9ad1db80a6b3f463,4,lesson1,sequential,feedback,partial,0.7,too_high,12,70
6ed2e92128277fee9ad1db80a6b3f463,4,lesson2,sequential,feedback,partial,0.7,too_high,11,70
6ed2e92128277fee9ad1db80a6b3f463,5,lesson1,sequential,no_feedback,partial,0.7,too_low,50,60
6ed2e92128277fee9ad1db80a6b3f463,5,lesson2,sequential,no_feedback,partial,0.7,too_low,10,70
6ed2e92128277fee9ad1db80a6b3f463,6,lesson1,sequential,feedback,partial,0.7,too_high,55,70
6ed2e92128277fee9ad1db80a6b3f463,6,lesson2,sequential,feedback,partial,0.7,too_high,65,70
6ed2e92128277fee9ad1db80a6b3f463,7,lesson1,non_sequential,no_feedback,partial,0.7,too_low,55,70
6ed2e92128277fee9ad1db80a6b3f463,8,lesson1,non_sequential,no_feedback,full,0.7,too_high,60,70
6ed2e92128277fee9ad1db80a6b3f463,9,lesson1,non_sequential,no_feedback,partial,0.7,too_high,60,70
6ed2e92128277fee9ad1db80a6b3f463,10,lesson1,non_sequential,no_feedback,full,0.7,too_low,55,70
6ed2e92128277fee9ad1db80a6b3f463,11,lesson1,non_sequential,no_feedback,partial,0.7,too_low,60,70
6ed2e92128277fee9ad1db80a6b3f463,12,lesson1,sequential,no_feedback,partial,0.7,too_high,55,70
6ed2e92128277fee9ad1db80a6b3f463,12,lesson2,sequential,no_feedback,partial,0.7,too_high,50,70
6ed2e92128277fee9ad1db80a6b3f463,13,lesson1,non_sequential,no_feedback,partial,0.7,too_high,60,70
6ed2e92128277fee9ad1db80a6b3f463,14,lesson1,non_sequential,no_feedback,full,0.7,too_low,55,70
6ed2e92128277fee9ad1db80a6b3f463,15,lesson1,sequential,no_feedback,partial,0.7,too_high,55,70
6ed2e92128277fee9ad1db80a6b3f463,15,lesson2,sequential,no_feedback,partial,0.7,too_high,60,70
f1bb82e05ec9677c1887d7f369b23fd3,0,lesson1,non_sequential,no_feedback,partial,0.7,too_low,3,3
f1bb82e05ec9677c1887d7f369b23fd3,1,lesson1,non_sequential,no_feedback,full,0.7,too_low,5,6
f1bb82e05ec9677c1887d7f369b23fd3,2,lesson1,non_sequential,no_feedback,full,0.7,too_low,15,16
f1bb82e05ec9677c1887d7f369b23fd3,3,lesson1,sequential,feedback,partial,0.7,too_high,4,5
f1bb82e05ec9677c1887d7f369b23fd3,3,lesson2,sequential,feedback,partial,0.7,too_high,5,7
f1bb82e05ec9677c1887d7f369b23fd3,4,lesson1,sequential,no_feedback,partial,0.7,too_low,4,5
f1bb82e05ec9677c1887d7f369b23fd3,4,lesson2,sequential,no_feedback,partial,0.7,too_low,4,5
f1bb82e05ec9677c1887d7f369b23fd3,5,lesson1,sequential,no_feedback,partial,0.7,too_high,4,5
f1bb82e05ec9677c1887d7f369b23fd3,5,lesson2,sequential,no_feedback,partial,0.7,too_high,5,6
f1bb82e05ec9677c1887d7f369b23fd3,6,lesson1,sequential,no_feedback,partial,0.7,too_low,4,5
f1bb82e05ec9677c1887d7f369b23fd3,6,lesson2,sequential,no_feedback,partial,0.7,too_low,4,5
f1bb82e05ec9677c1887d7f369b23fd3,7,lesson1,non_sequential,no_feedback,partial,0.7,too_low,4,5
f1bb82e05ec9677c1887d7f369b23fd3,8,lesson1,sequential,feedback,partial,0.7,too_high,4,5
f1bb82e05ec9677c1887d7f369b23fd3,8,lesson2,sequential,feedback,partial,0.7,too_high,4,6
f1bb82e05ec9677c1887d7f369b23fd3,9,lesson1,non_sequential,no_feedback,partial,0.7,too_high,4,4
f1bb82e05ec9677c1887d7f369b23fd3,10,lesson1,sequential,feedback,partial,0.7,too_low,4,5
f1bb82e05ec9677c1887d7f369b23fd3,10,lesson2,sequential,feedback,partial,0.7,too_low,7,8
f1bb82e05ec9677c1887d7f369b23fd3,11,lesson1,non_sequential,no_feedback,partial,0.7,too_high,6,7
f1bb82e05ec9677c1887d7f369b23fd3,12,lesson1,non_sequential,no_feedback,full,0.7,too_high,5,10
f1bb82e05ec9677c1887d7f369b23fd3,13,lesson1,sequential,no_feedback,partial,0.7,too_high,6,7
f1bb82e05ec9677c1887d7f369b23fd3,13,lesson2,sequential,no_feedback,partial,0.7,too_high,6,7
f1bb82e05ec9677c1887d7f369b23fd3,14,lesson1,non_sequential,no_feedback,full,0.7,too_high,5,10
f1bb82e05ec9677c1887d7f369b23fd3,15,lesson1,sequential,feedback,partial,0.7,too_low,6,7
f1bb82e05ec9677c1887d7f369b23fd3,15,lesson2,sequential,feedback,partial,0.7,too_low,6,7
3f60343dbe1738557f493af71763131c,0,lesson1,non_sequential,no_feedback,full,0.7,too_high,0,2
3f60343dbe1738557f493af71763131c,1,lesson1,sequential,feedback,partial,0.7,too_high,7,10
3f60343dbe1738557f493af71763131c,1,lesson2,sequential,feedback,partial,0.7,too_high,7,10
3f60343dbe1738557f493af71763131c,2,lesson1,sequential,feedback,partial,0.7,too_low,7,10
3f60343dbe1738557f493af71763131c,2,lesson2,sequential,feedback,partial,0.7,too_low,14,20
3f60343dbe1738557f493af71763131c,3,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,10
3f60343dbe1738557f493af71763131c,4,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
3f60343dbe1738557f493af71763131c,5,lesson1,sequential,feedback,partial,0.7,too_high,7,10
3f60343dbe1738557f493af71763131c,5,lesson2,sequential,feedback,partial,0.7,too_high,7,10
3f60343dbe1738557f493af71763131c,6,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,10
3f60343dbe1738557f493af71763131c,7,lesson1,sequential,no_feedback,partial,0.7,too_high,7,10
3f60343dbe1738557f493af71763131c,7,lesson2,sequential,no_feedback,partial,0.7,too_high,7,10
3f60343dbe1738557f493af71763131c,8,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
3f60343dbe1738557f493af71763131c,8,lesson2,sequential,no_feedback,partial,0.7,too_low,2,3
3f60343dbe1738557f493af71763131c,9,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,10
3f60343dbe1738557f493af71763131c,10,lesson1,sequential,feedback,partial,0.7,too_low,7,10
3f60343dbe1738557f493af71763131c,10,lesson2,sequential,feedback,partial,0.7,too_low,14,20
3f60343dbe1738557f493af71763131c,11,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
3f60343dbe1738557f493af71763131c,12,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,10
3f60343dbe1738557f493af71763131c,13,lesson1,sequential,no_feedback,partial,0.7,too_high,7,10
3f60343dbe1738557f493af71763131c,13,lesson2,sequential,no_feedback,partial,0.7,too_high,7,10
3f60343dbe1738557f493af71763131c,14,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
3f60343dbe1738557f493af71763131c,14,lesson2,sequential,no_feedback,partial,0.7,too_low,7,10
3f60343dbe1738557f493af71763131c,15,lesson1,non_sequential,no_feedback,full,0.7,too_low,14,20
0c943f588b8eb9ef14d12a7c4583cd62,0,lesson1,sequential,feedback,partial,0.7,too_low,5,6
0c943f588b8eb9ef14d12a7c4583cd62,0,lesson2,sequential,feedback,partial,0.7,too_low,5,5
0c943f588b8eb9ef14d12a7c4583cd62,1,lesson1,sequential,no_feedback,partial,0.7,too_low,5,5
0c943f588b8eb9ef14d12a7c4583cd62,1,lesson2,sequential,no_feedback,partial,0.7,too_low,3,4
0c943f588b8eb9ef14d12a7c4583cd62,2,lesson1,non_sequential,no_feedback,partial,0.7,too_low,1,4
0c943f588b8eb9ef14d12a7c4583cd62,3,lesson1,non_sequential,no_feedback,full,0.7,too_low,3,4
