,subject_id,student_idx,block_type,trial_num,theta,student_a,student_b,student_class,heads,tails,student_guess,error,bonus,total_bonus,understood,total_ex,mean,normalized_mean,normalized_theta
529,A2OW2CIT4H7364,8,nonSeqPartial,0,0.7,1,9,A,6,20,0.19,0.51,0.0,1.58,yes,26,0.23076923076923078,0.23076923076923078,0.7
530,A2OW2CIT4H7364,9,seqNoFeedback,0,0.7,9,1,B,10,3,,,,1.58,yes,13,0.7692307692307693,0.23076923076923073,0.3
531,A2OW2CIT4H7364,9,seqNoFeedback,1,0.7,9,1,B,12,2,0.84,0.14,0.0,1.58,yes,14,0.8571428571428571,0.1428571428571429,0.3
532,A2OW2CIT4H7364,10,nonSeqFull,0,0.7,1,9,A,20,3,0.64,0.05999999999999994,0.47,1.58,yes,23,0.8695652173913043,0.8695652173913043,0.7
533,A2OW2CIT4H7364,11,nonSeqFull,0,0.7,9,1,B,13,3,0.85,0.15000000000000002,0.0,1.58,yes,16,0.8125,0.1875,0.3
534,A2OW2CIT4H7364,12,nonSeqFull,0,0.3,1,9,A,3,11,0.17,0.12999999999999998,0.0,1.58,yes,14,0.21428571428571427,0.21428571428571427,0.3
535,A2OW2CIT4H7364,13,seqFeedback,0,0.7,9,1,B,7,10,0.59,,,1.58,yes,17,0.4117647058823529,0.5882352941176471,0.3
536,A2OW2CIT4H7364,13,seqFeedback,1,0.7,9,1,B,12,2,0.68,0.019999999999999907,0.39,1.58,yes,14,0.8571428571428571,0.1428571428571429,0.3
537,A2OW2CIT4H7364,14,seqFeedback,0,0.7,1,9,A,7,3,0.40,,,1.58,yes,10,0.7,0.7,0.7
538,A2OW2CIT4H7364,14,seqFeedback,1,0.7,1,9,A,12,1,0.61,0.08999999999999997,0.0,1.58,yes,13,0.9230769230769231,0.9230769230769231,0.7
539,A2OW2CIT4H7364,15,nonSeqPartial,0,0.3,9,1,B,3,12,0.48,0.18,0.0,1.58,yes,15,0.2,0.8,0.7
540,A2POU9TTW177VH,0,nonSeqFull,0,0.7,1,9,A,5,1,0.38,0.31999999999999995,0.0,1.98,yes,6,0.8333333333333334,0.8333333333333334,0.7
541,A2POU9TTW177VH,1,seqNoFeedback,0,0.3,9,1,B,1,10,,,,1.98,yes,11,0.09090909090909091,0.9090909090909091,0.7
542,A2POU9TTW177VH,1,seqNoFeedback,1,0.3,9,1,B,1,10,0.34,0.040000000000000036,0.48,1.98,yes,11,0.09090909090909091,0.9090909090909091,0.7
543,A2POU9TTW177VH,2,seqFeedback,0,0.3,1,9,A,3,7,0.20,,,1.98,yes,10,0.3,0.3,0.3
544,A2POU9TTW177VH,2,seqFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,1.98,yes,10,0.3,0.3,0.3
545,A2POU9TTW177VH,3,seqNoFeedback,0,0.3,1,9,A,3,7,,,,1.98,yes,10,0.3,0.3,0.3
546,A2POU9TTW177VH,3,seqNoFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,1.98,yes,10,0.3,0.3,0.3
547,A2POU9TTW177VH,4,seqFeedback,0,0.7,1,9,A,7,3,0.40,,,1.98,yes,10,0.7,0.7,0.7
548,A2POU9TTW177VH,4,seqFeedback,1,0.7,1,9,A,8,2,0.53,0.16999999999999993,0.0,1.98,yes,10,0.8,0.8,0.7
549,A2POU9TTW177VH,5,nonSeqFull,0,0.3,9,1,B,3,7,0.60,0.3,0.0,1.98,yes,10,0.3,0.7,0.7
550,A2POU9TTW177VH,6,seqFeedback,0,0.7,9,1,B,7,3,0.80,,,1.98,yes,10,0.7,0.30000000000000004,0.3
551,A2POU9TTW177VH,6,seqFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,1.98,yes,10,0.7,0.30000000000000004,0.3
552,A2POU9TTW177VH,7,nonSeqPartial,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,1.98,yes,10,0.3,0.3,0.3
553,A2POU9TTW177VH,8,nonSeqPartial,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,1.98,yes,10,0.7,0.30000000000000004,0.3
554,A2POU9TTW177VH,9,seqNoFeedback,0,0.7,9,1,B,6,2,,,,1.98,yes,8,0.75,0.25,0.3
555,A2POU9TTW177VH,9,seqNoFeedback,1,0.7,9,1,B,6,2,0.81,0.1100000000000001,0.0,1.98,yes,8,0.75,0.25,0.3
556,A2POU9TTW177VH,10,nonSeqPartial,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,1.98,yes,10,0.7,0.7,0.7
557,A2POU9TTW177VH,11,nonSeqFull,0,0.3,1,9,A,2,7,0.16,0.13999999999999999,0.0,1.98,yes,9,0.2222222222222222,0.2222222222222222,0.3
558,A2POU9TTW177VH,12,seqFeedback,0,0.3,9,1,B,1,6,0.59,,,1.98,yes,7,0.14285714285714285,0.8571428571428572,0.7
559,A2POU9TTW177VH,12,seqFeedback,1,0.3,9,1,B,7,1,0.68,0.38000000000000006,0.0,1.98,yes,8,0.875,0.125,0.7
560,A2POU9TTW177VH,13,nonSeqFull,0,0.7,9,1,B,10,3,0.83,0.13,0.0,1.98,yes,13,0.7692307692307693,0.23076923076923073,0.3
561,A2POU9TTW177VH,14,seqNoFeedback,0,0.7,1,9,A,7,3,,,,1.98,yes,10,0.7,0.7,0.7
562,A2POU9TTW177VH,14,seqNoFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,1.98,yes,10,0.7,0.7,0.7
563,A2POU9TTW177VH,15,nonSeqPartial,0,0.3,9,1,B,3,7,0.60,0.3,0.0,1.98,yes,10,0.3,0.7,0.7
564,A2PXJTMWGUE5DC,0,seqFeedback,0,0.7,9,1,B,7,3,0.80,,,3.3,yes,10,0.7,0.30000000000000004,0.3
565,A2PXJTMWGUE5DC,0,seqFeedback,1,0.7,9,1,B,6,4,0.73,0.030000000000000027,0.5,3.3,yes,10,0.6,0.4,0.3
566,A2PXJTMWGUE5DC,1,seqFeedback,0,0.3,1,9,A,4,6,0.25,,,3.3,yes,10,0.4,0.4,0.3
567,A2PXJTMWGUE5DC,1,seqFeedback,1,0.3,1,9,A,4,6,0.30,0.0,0.5,3.3,yes,10,0.4,0.4,0.3
568,A2PXJTMWGUE5DC,2,nonSeqFull,0,0.3,1,9,A,4,6,0.25,0.04999999999999999,0.6,3.3,yes,10,0.4,0.4,0.3
569,A2PXJTMWGUE5DC,3,seqNoFeedback,0,0.7,9,1,B,8,2,,,,3.3,yes,10,0.8,0.19999999999999996,0.3
570,A2PXJTMWGUE5DC,3,seqNoFeedback,1,0.7,9,1,B,8,2,0.83,0.13,0.0,3.3,yes,10,0.8,0.19999999999999996,0.3
571,A2PXJTMWGUE5DC,4,nonSeqFull,0,0.7,1,9,A,8,2,0.45,0.24999999999999994,0.0,3.3,yes,10,0.8,0.8,0.7
572,A2PXJTMWGUE5DC,5,seqFeedback,0,0.7,1,9,A,7,3,0.40,,,3.3,yes,10,0.7,0.7,0.7
573,A2PXJTMWGUE5DC,5,seqFeedback,1,0.7,1,9,A,8,2,0.53,0.16999999999999993,0.0,3.3,yes,10,0.8,0.8,0.7
574,A2PXJTMWGUE5DC,6,nonSeqPartial,0,0.7,1,9,A,14,6,0.50,0.19999999999999996,0.0,3.3,yes,20,0.7,0.7,0.7
575,A2PXJTMWGUE5DC,7,nonSeqPartial,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,3.3,yes,10,0.7,0.30000000000000004,0.3
576,A2PXJTMWGUE5DC,8,seqFeedback,0,0.3,9,1,B,3,7,0.60,,,3.3,yes,10,0.3,0.7,0.7
577,A2PXJTMWGUE5DC,8,seqFeedback,1,0.3,9,1,B,1,9,0.43,0.13,0.0,3.3,yes,10,0.1,0.9,0.7
578,A2PXJTMWGUE5DC,9,nonSeqPartial,0,0.3,1,9,A,4,6,0.25,0.04999999999999999,0.6,3.3,yes,10,0.4,0.4,0.3
579,A2PXJTMWGUE5DC,10,nonSeqPartial,0,0.3,9,1,B,4,6,0.65,0.35000000000000003,0.0,3.3,yes,10,0.4,0.6,0.7
580,A2PXJTMWGUE5DC,11,seqNoFeedback,0,0.7,1,9,A,6,4,,,,3.3,yes,10,0.6,0.6,0.7
581,A2PXJTMWGUE5DC,11,seqNoFeedback,1,0.7,1,9,A,6,4,0.43,0.26999999999999996,0.0,3.3,yes,10,0.6,0.6,0.7
582,A2PXJTMWGUE5DC,12,nonSeqFull,0,0.3,9,1,B,0,20,0.30,0.0,0.5,3.3,yes,20,0.0,1.0,0.7
583,A2PXJTMWGUE5DC,13,seqNoFeedback,0,0.3,9,1,B,4,6,,,,3.3,yes,10,0.4,0.6,0.7
584,A2PXJTMWGUE5DC,13,seqNoFeedback,1,0.3,9,1,B,5,5,0.60,0.3,0.0,3.3,yes,10,0.5,0.5,0.7
585,A2PXJTMWGUE5DC,14,nonSeqFull,0,0.7,9,1,B,6,4,0.75,0.050000000000000044,0.6,3.3,yes,10,0.6,0.4,0.3
586,A2PXJTMWGUE5DC,15,seqNoFeedback,0,0.3,1,9,A,5,5,,,,3.3,yes,10,0.5,0.5,0.3
587,A2PXJTMWGUE5DC,15,seqNoFeedback,1,0.3,1,9,A,6,4,0.40,0.10000000000000003,0.0,3.3,yes,10,0.6,0.6,0.3
588,A2RNCA7PK35LHT,0,nonSeqPartial,0,0.3,9,1,B,20,50,0.36,0.06,0.0,0.0,yes,70,0.2857142857142857,0.7142857142857143,0.7
589,A2RNCA7PK35LHT,1,seqNoFeedback,0,0.3,1,9,A,20,50,,,,0.0,yes,70,0.2857142857142857,0.2857142857142857,0.3
590,A2RNCA7PK35LHT,1,seqNoFeedback,1,0.3,1,9,A,20,50,0.39,0.09000000000000002,0.0,0.0,yes,70,0.2857142857142857,0.2857142857142857,0.3
591,A2RNCA7PK35LHT,2,seqNoFeedback,0,0.7,1,9,A,35,35,,,,0.0,yes,70,0.5,0.5,0.7
592,A2RNCA7PK35LHT,2,seqNoFeedback,1,0.7,1,9,A,35,35,0.47,0.22999999999999998,0.0,0.0,yes,70,0.5,0.5,0.7
593,A2RNCA7PK35LHT,3,nonSeqPartial,0,0.7,1,9,A,60,10,0.76,0.06000000000000005,0.0,0.0,yes,70,0.8571428571428571,0.8571428571428571,0.7
594,A2RNCA7PK35LHT,4,seqFeedback,0,0.7,1,9,A,10,60,0.14,,,0.0,yes,70,0.14285714285714285,0.14285714285714285,0.7
595,A2RNCA7PK35LHT,4,seqFeedback,1,0.7,1,9,A,60,10,0.47,0.22999999999999998,0.0,0.0,yes,70,0.8571428571428571,0.8571428571428571,0.7
596,A2RNCA7PK35LHT,5,nonSeqFull,0,0.3,9,1,B,60,10,0.86,0.56,0.0,0.0,yes,70,0.8571428571428571,0.1428571428571429,0.7
597,A2RNCA7PK35LHT,6,seqNoFeedback,0,0.3,9,1,B,35,35,,,,0.0,yes,70,0.5,0.5,0.7
598,A2RNCA7PK35LHT,7,nonSeqFull,0,0.3,1,9,A,20,50,0.26,0.03999999999999998,0.0,0.0,yes,70,0.2857142857142857,0.2857142857142857,0.3
599,A2RNCA7PK35LHT,8,seqFeedback,0,0.7,9,1,B,20,50,0.36,,,0.0,yes,70,0.2857142857142857,0.7142857142857143,0.3
600,A2RNCA7PK35LHT,8,seqFeedback,1,0.7,9,1,B,20,50,0.33,0.36999999999999994,0.0,0.0,yes,70,0.2857142857142857,0.7142857142857143,0.3
601,A2RNCA7PK35LHT,9,nonSeqFull,0,0.7,9,1,B,50,20,0.74,0.040000000000000036,0.0,0.0,yes,70,0.7142857142857143,0.2857142857142857,0.3
602,A2RNCA7PK35LHT,10,seqNoFeedback,0,0.7,9,1,B,10,60,,,,0.0,yes,70,0.14285714285714285,0.8571428571428572,0.3
603,A2RNCA7PK35LHT,10,seqNoFeedback,1,0.7,9,1,B,50,20,0.72,0.020000000000000018,0.0,0.0,yes,70,0.7142857142857143,0.2857142857142857,0.3
604,A2RNCA7PK35LHT,11,nonSeqPartial,0,0.3,1,9,A,20,50,0.26,0.03999999999999998,0.0,0.0,yes,70,0.2857142857142857,0.2857142857142857,0.3
605,A2RNCA7PK35LHT,12,seqFeedback,0,0.3,1,9,A,35,35,0.45,,,0.0,yes,70,0.5,0.5,0.3
606,A2RNCA7PK35LHT,12,seqFeedback,1,0.3,1,9,A,35,35,0.47,0.16999999999999998,0.0,0.0,yes,70,0.5,0.5,0.3
607,A2RNCA7PK35LHT,13,nonSeqPartial,0,0.7,9,1,B,50,20,0.74,0.040000000000000036,0.0,0.0,yes,70,0.7142857142857143,0.2857142857142857,0.3
608,A2RNCA7PK35LHT,14,seqFeedback,0,0.3,9,1,B,35,35,0.55,,,0.0,yes,70,0.5,0.5,0.7
609,A2RNCA7PK35LHT,14,seqFeedback,1,0.3,9,1,B,40,30,0.56,0.26000000000000006,0.0,0.0,yes,70,0.5714285714285714,0.4285714285714286,0.7
610,A2RNCA7PK35LHT,15,nonSeqFull,0,0.7,1,9,A,35,35,0.45,0.24999999999999994,0.0,0.0,yes,70,0.5,0.5,0.7
611,A2RRK8SV0VBLTJ,0,nonSeqFull,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,2.0,yes,10,0.7,0.7,0.7
612,A2RRK8SV0VBLTJ,1,nonSeqFull,0,0.3,9,1,B,7,3,0.80,0.5,0.0,2.0,yes,10,0.7,0.30000000000000004,0.7
613,A2RRK8SV0VBLTJ,2,nonSeqPartial,0,0.3,9,1,B,3,7,0.60,0.3,0.0,2.0,yes,10,0.3,0.7,0.7
614,A2RRK8SV0VBLTJ,3,nonSeqFull,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,2.0,yes,10,0.3,0.3,0.3
615,A2RRK8SV0VBLTJ,4,seqNoFeedback,0,0.7,9,1,B,7,3,,,,2.0,yes,10,0.7,0.30000000000000004,0.3
616,A2RRK8SV0VBLTJ,4,seqNoFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,2.0,yes,10,0.7,0.30000000000000004,0.3
617,A2RRK8SV0VBLTJ,5,nonSeqPartial,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,2.0,yes,10,0.3,0.3,0.3
618,A2RRK8SV0VBLTJ,6,seqNoFeedback,0,0.3,9,1,B,3,7,,,,2.0,yes,10,0.3,0.7,0.7
619,A2RRK8SV0VBLTJ,6,seqNoFeedback,1,0.3,9,1,B,3,7,0.50,0.2,0.0,2.0,yes,10,0.3,0.7,0.7
620,A2RRK8SV0VBLTJ,7,seqNoFeedback,0,0.3,1,9,A,3,7,,,,2.0,yes,10,0.3,0.3,0.3
621,A2RRK8SV0VBLTJ,7,seqNoFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,2.0,yes,10,0.3,0.3,0.3
622,A2RRK8SV0VBLTJ,8,nonSeqPartial,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,2.0,yes,10,0.7,0.30000000000000004,0.3
623,A2RRK8SV0VBLTJ,9,seqNoFeedback,0,0.7,1,9,A,7,3,,,,2.0,yes,10,0.7,0.7,0.7
624,A2RRK8SV0VBLTJ,9,seqNoFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,2.0,yes,10,0.7,0.7,0.7
625,A2RRK8SV0VBLTJ,10,seqFeedback,0,0.3,1,9,A,3,7,0.20,,,2.0,yes,10,0.3,0.3,0.3
626,A2RRK8SV0VBLTJ,10,seqFeedback,1,0.3,1,9,A,4,6,0.27,0.02999999999999997,0.5,2.0,yes,10,0.4,0.4,0.3
627,A2RRK8SV0VBLTJ,11,seqFeedback,0,0.7,1,9,A,7,3,0.40,,,2.0,yes,10,0.7,0.7,0.7
628,A2RRK8SV0VBLTJ,11,seqFeedback,1,0.7,1,9,A,8,2,0.53,0.16999999999999993,0.0,2.0,yes,10,0.8,0.8,0.7
629,A2RRK8SV0VBLTJ,12,seqFeedback,0,0.7,9,1,B,7,3,0.80,,,2.0,yes,10,0.7,0.30000000000000004,0.3
630,A2RRK8SV0VBLTJ,12,seqFeedback,1,0.7,9,1,B,6,4,0.73,0.030000000000000027,0.5,2.0,yes,10,0.6,0.4,0.3
631,A2RRK8SV0VBLTJ,13,seqFeedback,0,0.3,9,1,B,3,7,0.60,,,2.0,yes,10,0.3,0.7,0.7
632,A2RRK8SV0VBLTJ,13,seqFeedback,1,0.3,9,1,B,2,8,0.47,0.16999999999999998,0.0,2.0,yes,10,0.2,0.8,0.7
633,A2RRK8SV0VBLTJ,14,nonSeqPartial,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,2.0,yes,10,0.7,0.7,0.7
634,A2RRK8SV0VBLTJ,15,nonSeqFull,0,0.7,9,1,B,0,10,0.45,0.24999999999999994,0.0,2.0,yes,10,0.0,1.0,0.3
635,A2VR9O234UCT9T,0,nonSeqPartial,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,2.1,yes,10,0.7,0.7,0.7
636,A2VR9O234UCT9T,1,seqFeedback,0,0.3,9,1,B,3,7,0.60,,,2.1,yes,10,0.3,0.7,0.7
637,A2VR9O234UCT9T,1,seqFeedback,1,0.3,9,1,B,2,8,0.47,0.16999999999999998,0.0,2.1,yes,10,0.2,0.8,0.7
638,A2VR9O234UCT9T,2,nonSeqPartial,0,0.3,1,9,A,1,9,0.10,0.19999999999999998,0.0,2.1,yes,10,0.1,0.1,0.3
639,A2VR9O234UCT9T,3,nonSeqFull,0,0.3,9,1,B,0,10,0.45,0.15000000000000002,0.0,2.1,yes,10,0.0,1.0,0.7
640,A2VR9O234UCT9T,4,nonSeqPartial,0,0.3,9,1,B,3,10,0.52,0.22000000000000003,0.0,2.1,yes,13,0.23076923076923078,0.7692307692307692,0.7
641,A2VR9O234UCT9T,5,nonSeqFull,0,0.3,1,9,A,2,21,0.09,0.21,0.0,2.1,yes,23,0.08695652173913043,0.08695652173913043,0.3
642,A2VR9O234UCT9T,6,seqNoFeedback,0,0.7,9,1,B,3,20,,,,2.1,yes,23,0.13043478260869565,0.8695652173913043,0.3
643,A2VR9O234UCT9T,6,seqNoFeedback,1,0.7,9,1,B,7,3,0.44,0.25999999999999995,0.0,2.1,yes,10,0.7,0.30000000000000004,0.3
644,A2VR9O234UCT9T,7,nonSeqFull,0,0.7,9,1,B,5,5,0.70,0.0,0.6,2.1,yes,10,0.5,0.5,0.3
645,A2VR9O234UCT9T,8,seqNoFeedback,0,0.3,1,9,A,3,7,,,,2.1,yes,10,0.3,0.3,0.3
646,A2VR9O234UCT9T,8,seqNoFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,2.1,yes,10,0.3,0.3,0.3
647,A2VR9O234UCT9T,10,seqFeedback,0,0.7,1,9,A,7,3,0.40,,,2.1,yes,10,0.7,0.7,0.7
648,A2VR9O234UCT9T,10,seqFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,2.1,yes,10,0.7,0.7,0.7
649,A2VR9O234UCT9T,11,seqFeedback,0,0.3,1,9,A,3,7,0.20,,,2.1,yes,10,0.3,0.3,0.3
650,A2VR9O234UCT9T,11,seqFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,2.1,yes,10,0.3,0.3,0.3
651,A2VR9O234UCT9T,12,seqNoFeedback,0,0.7,1,9,A,7,3,,,,2.1,yes,10,0.7,0.7,0.7
652,A2VR9O234UCT9T,12,seqNoFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,2.1,yes,10,0.7,0.7,0.7
653,A2VR9O234UCT9T,13,nonSeqPartial,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,2.1,yes,10,0.7,0.30000000000000004,0.3
654,A2VR9O234UCT9T,14,seqNoFeedback,0,0.3,9,1,B,3,7,,,,2.1,yes,10,0.3,0.7,0.7
655,A2VR9O234UCT9T,14,seqNoFeedback,1,0.3,9,1,B,3,7,0.50,0.2,0.0,2.1,yes,10,0.3,0.7,0.7
656,A2VR9O234UCT9T,15,seqFeedback,0,0.7,9,1,B,6,4,0.75,,,2.1,yes,10,0.6,0.4,0.3
657,A2VR9O234UCT9T,15,seqFeedback,1,0.7,9,1,B,7,3,0.73,0.030000000000000027,0.5,2.1,yes,10,0.7,0.30000000000000004,0.3
658,A2YC6PEMIRSOAA,0,seqNoFeedback,0,0.7,1,9,A,1,0,,,,2.93,yes,1,1.0,1.0,0.7
659,A2YC6PEMIRSOAA,0,seqNoFeedback,1,0.7,1,9,A,1,0,0.25,0.44999999999999996,0.0,2.93,yes,1,1.0,1.0,0.7
660,A2YC6PEMIRSOAA,1,seqFeedback,0,0.7,1,9,A,7,3,0.40,,,2.93,yes,10,0.7,0.7,0.7
661,A2YC6PEMIRSOAA,1,seqFeedback,1,0.7,1,9,A,30,0,0.76,0.06000000000000005,0.3,2.93,yes,30,1.0,1.0,0.7
662,A2YC6PEMIRSOAA,3,nonSeqPartial,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,2.93,yes,10,0.7,0.7,0.7
663,A2YC6PEMIRSOAA,5,seqNoFeedback,0,0.3,9,1,B,1,0,,,,2.93,yes,1,1.0,0.0,0.7
664,A2YC6PEMIRSOAA,5,seqNoFeedback,1,0.3,9,1,B,0,1,0.83,0.53,0.0,2.93,yes,1,0.0,1.0,0.7
665,A2YC6PEMIRSOAA,6,nonSeqFull,0,0.7,1,9,A,6,0,0.44,0.25999999999999995,0.0,2.93,yes,6,1.0,1.0,0.7
666,A2YC6PEMIRSOAA,7,seqFeedback,0,0.3,1,9,A,2,0,0.25,,,2.93,yes,2,1.0,1.0,0.3
667,A2YC6PEMIRSOAA,7,seqFeedback,1,0.3,1,9,A,2,0,0.36,0.06,0.66,2.93,yes,2,1.0,1.0,0.3
668,A2YC6PEMIRSOAA,9,nonSeqPartial,0,0.7,9,1,B,0,2,0.75,0.050000000000000044,0.68,2.93,yes,2,0.0,1.0,0.3
669,A2YC6PEMIRSOAA,10,seqFeedback,0,0.7,9,1,B,2,0,0.92,,,2.93,yes,2,1.0,0.0,0.3
670,A2YC6PEMIRSOAA,10,seqFeedback,1,0.7,9,1,B,3,1,0.88,0.18000000000000005,0.0,2.93,yes,4,0.75,0.25,0.3
671,A2YC6PEMIRSOAA,11,seqNoFeedback,0,0.3,1,9,A,2,0,,,,2.93,yes,2,1.0,1.0,0.3
672,A2YC6PEMIRSOAA,11,seqNoFeedback,1,0.3,1,9,A,1,2,0.27,0.02999999999999997,0.65,2.93,yes,3,0.3333333333333333,0.3333333333333333,0.3
673,A2YC6PEMIRSOAA,12,nonSeqFull,0,0.3,9,1,B,2,0,0.92,0.6200000000000001,0.0,2.93,yes,2,1.0,0.0,0.7
674,A2YC6PEMIRSOAA,13,seqFeedback,0,0.3,9,1,B,2,0,0.92,,,2.93,yes,2,1.0,0.0,0.7
675,A2YC6PEMIRSOAA,13,seqFeedback,1,0.3,9,1,B,1,3,0.75,0.45,0.0,2.93,yes,4,0.25,0.75,0.7
676,A2YC6PEMIRSOAA,14,seqNoFeedback,0,0.7,9,1,B,2,1,,,,2.93,yes,3,0.6666666666666666,0.33333333333333337,0.3
677,A2YC6PEMIRSOAA,14,seqNoFeedback,1,0.7,9,1,B,1,2,0.75,0.050000000000000044,0.64,2.93,yes,3,0.3333333333333333,0.6666666666666667,0.3
678,A2YC6PEMIRSOAA,15,nonSeqPartial,0,0.3,9,1,B,2,1,0.85,0.55,0.0,2.93,yes,3,0.6666666666666666,0.33333333333333337,0.7
679,A314XJY8V1YL12,0,seqNoFeedback,0,0.7,1,9,A,9,1,,,,2.0,yes,10,0.9,0.9,0.7
680,A314XJY8V1YL12,0,seqNoFeedback,1,0.7,1,9,A,7,3,0.57,0.13,0.0,2.0,yes,10,0.7,0.7,0.7
681,A314XJY8V1YL12,1,nonSeqPartial,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,2.0,yes,10,0.7,0.30000000000000004,0.3
682,A314XJY8V1YL12,2,seqFeedback,0,0.3,9,1,B,3,7,0.60,,,2.0,yes,10,0.3,0.7,0.7
683,A314XJY8V1YL12,2,seqFeedback,1,0.3,9,1,B,3,7,0.35,0.04999999999999999,0.0,2.0,yes,10,0.3,0.7,0.7
684,A314XJY8V1YL12,3,seqFeedback,0,0.7,1,9,A,7,3,0.40,,,2.0,yes,10,0.7,0.7,0.7
685,A314XJY8V1YL12,3,seqFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,2.0,yes,10,0.7,0.7,0.7
686,A314XJY8V1YL12,4,seqFeedback,0,0.3,1,9,A,3,7,0.20,,,2.0,yes,10,0.3,0.3,0.3
687,A314XJY8V1YL12,4,seqFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,2.0,yes,10,0.3,0.3,0.3
688,A314XJY8V1YL12,5,seqFeedback,0,0.7,9,1,B,7,3,0.80,,,2.0,yes,10,0.7,0.30000000000000004,0.3
689,A314XJY8V1YL12,5,seqFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,2.0,yes,10,0.7,0.30000000000000004,0.3
690,A314XJY8V1YL12,6,seqNoFeedback,0,0.3,1,9,A,3,7,,,,2.0,yes,10,0.3,0.3,0.3
691,A314XJY8V1YL12,6,seqNoFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,2.0,yes,10,0.3,0.3,0.3
692,A314XJY8V1YL12,7,nonSeqFull,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,2.0,yes,10,0.3,0.3,0.3
693,A314XJY8V1YL12,8,nonSeqPartial,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,2.0,yes,10,0.7,0.7,0.7
694,A314XJY8V1YL12,9,nonSeqFull,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,2.0,yes,10,0.7,0.7,0.7
695,A314XJY8V1YL12,10,seqNoFeedback,0,0.3,9,1,B,3,7,,,,2.0,yes,10,0.3,0.7,0.7
696,A314XJY8V1YL12,10,seqNoFeedback,1,0.3,9,1,B,3,7,0.50,0.2,0.0,2.0,yes,10,0.3,0.7,0.7
697,A314XJY8V1YL12,11,seqNoFeedback,0,0.7,9,1,B,7,3,,,,2.0,yes,10,0.7,0.30000000000000004,0.3
698,A314XJY8V1YL12,11,seqNoFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,2.0,yes,10,0.7,0.30000000000000004,0.3
699,A314XJY8V1YL12,12,nonSeqPartial,0,0.3,9,1,B,3,7,0.60,0.3,0.0,2.0,yes,10,0.3,0.7,0.7
700,A314XJY8V1YL12,13,nonSeqFull,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,2.0,yes,10,0.7,0.30000000000000004,0.3
701,A314XJY8V1YL12,14,nonSeqFull,0,0.3,9,1,B,3,7,0.60,0.3,0.0,2.0,yes,10,0.3,0.7,0.7
702,A314XJY8V1YL12,15,nonSeqPartial,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,2.0,yes,10,0.3,0.3,0.3
703,A348NEQKS6VNIB,0,nonSeqFull,0,0.3,9,1,B,10,0,0.95,0.6499999999999999,0.0,2.58,yes,10,1.0,0.0,0.7
704,A348NEQKS6VNIB,1,seqFeedback,0,0.7,1,9,A,15,0,0.64,,,2.58,yes,15,1.0,1.0,0.7
705,A348NEQKS6VNIB,1,seqFeedback,1,0.7,1,9,A,6,0,0.71,0.010000000000000009,0.49,2.58,yes,6,1.0,1.0,0.7
706,A348NEQKS6VNIB,2,nonSeqPartial,0,0.3,1,9,A,0,2,0.08,0.21999999999999997,0.0,2.58,yes,2,0.0,0.0,0.3
707,A348NEQKS6VNIB,3,nonSeqPartial,0,0.7,9,1,B,6,0,0.94,0.24,0.0,2.58,yes,6,1.0,0.0,0.3
