subject,run,block_idx,ex_idx,first_movement,start,onset,problem,order,example,rating
25,3,2,0,"[0, 5]","[0, 5]",181.25,35,"['C', 'B', 'A', 'D']","[2, 2]",2.0
25,3,2,1,"[0, 5]","[0, 5]",195.95,35,"['C', 'B', 'A', 'D']","[2, 3]",4.0
25,3,2,2,"[0, 5]","[0, 5]",212.14999999999998,35,"['C', 'B', 'A', 'D']","[1, 2]",4.0
25,3,3,0,"[0, 1]","[0, 0]",256.79999999999995,0,"['B', 'D', 'A', 'C']","[0, 2]",2.0
25,3,3,1,"[0, 1]","[0, 0]",271.04999999999995,0,"['B', 'D', 'A', 'C']","[5, 2]",4.0
25,3,3,2,"[0, 1]","[0, 0]",284.49999999999994,0,"['B', 'D', 'A', 'C']","[3, 0]",4.0
25,4,0,0,"[0, 1]","[0, 0]",30.0,31,"['D', 'C', 'B', 'A']","[0, 1]",2.0
25,4,0,1,"[0, 1]","[0, 0]",45.099999999999994,31,"['D', 'C', 'B', 'A']","[1, 2]",3.0
25,4,0,2,"[0, 1]","[0, 0]",59.19999999999999,31,"['D', 'C', 'B', 'A']","[5, 1]",3.0
25,4,1,0,"[4, 0]","[5, 0]",107.99999999999999,19,"['D', 'B', 'A', 'C']","[1, 0]",2.0
25,4,1,1,"[4, 0]","[5, 0]",123.44999999999999,19,"['D', 'B', 'A', 'C']",,2.0
25,4,1,2,"[4, 0]","[5, 0]",137.34999999999997,19,"['D', 'B', 'A', 'C']","[4, 3]",2.0
25,4,2,0,"[0, 4]","[0, 5]",182.74999999999997,17,"['A', 'D', 'C', 'B']","[4, 1]",2.0
25,4,2,1,"[0, 4]","[0, 5]",197.69999999999996,17,"['A', 'D', 'C', 'B']",,2.0
25,4,2,2,"[0, 4]","[0, 5]",212.04999999999995,17,"['A', 'D', 'C', 'B']","[1, 4]",3.0
25,4,3,0,"[4, 5]","[5, 5]",255.39999999999995,25,"['D', 'B', 'C', 'A']","[1, 2]",2.0
25,4,3,1,"[4, 5]","[5, 5]",270.3499999999999,25,"['D', 'B', 'C', 'A']","[2, 1]",3.0
25,4,3,2,"[4, 5]","[5, 5]",284.8499999999999,25,"['D', 'B', 'C', 'A']","[3, 1]",3.0
25,5,0,0,"[0, 1]","[0, 0]",30.0,38,"['D', 'A', 'C', 'B']","[1, 1]",2.0
25,5,0,1,"[0, 1]","[0, 0]",44.550000000000004,38,"['D', 'A', 'C', 'B']","[1, 2]",2.0
25,5,0,2,"[0, 1]","[0, 0]",60.050000000000004,38,"['D', 'A', 'C', 'B']","[5, 4]",3.0
25,5,1,0,"[0, 4]","[0, 5]",106.35000000000001,1,"['C', 'A', 'D', 'B']","[0, 1]",2.0
25,5,1,1,"[0, 4]","[0, 5]",121.65,1,"['C', 'A', 'D', 'B']","[0, 4]",3.0
25,5,1,2,"[0, 4]","[0, 5]",135.64999999999998,1,"['C', 'A', 'D', 'B']","[5, 4]",3.0
25,5,2,0,"[5, 4]","[5, 5]",182.89999999999998,11,"['D', 'A', 'C', 'B']","[2, 2]",2.0
25,5,2,1,"[5, 4]","[5, 5]",198.79999999999998,11,"['D', 'A', 'C', 'B']","[3, 1]",3.0
25,5,2,2,"[5, 4]","[5, 5]",214.45,11,"['D', 'A', 'C', 'B']","[4, 0]",4.0
25,5,3,0,"[4, 0]","[5, 0]",257.45,29,"['C', 'B', 'A', 'D']","[2, 4]",2.0
25,5,3,1,"[4, 0]","[5, 0]",270.65,29,"['C', 'B', 'A', 'D']","[4, 1]",3.0
25,5,3,2,"[4, 0]","[5, 0]",284.95,29,"['C', 'B', 'A', 'D']","[3, 1]",3.0
25,6,0,0,"[1, 0]","[0, 0]",30.0,37,"['A', 'D', 'C', 'B']","[2, 1]",2.0
25,6,0,1,"[1, 0]","[0, 0]",44.55,37,"['A', 'D', 'C', 'B']","[4, 3]",2.0
25,6,0,2,"[1, 0]","[0, 0]",59.449999999999996,37,"['A', 'D', 'C', 'B']","[5, 2]",4.0
25,6,1,0,"[4, 0]","[5, 0]",105.19999999999999,30,"['B', 'D', 'C', 'A']","[4, 1]",1.0
25,6,1,1,"[4, 0]","[5, 0]",119.5,30,"['B', 'D', 'C', 'A']","[4, 2]",2.0
25,6,1,2,"[4, 0]","[5, 0]",135.5,30,"['B', 'D', 'C', 'A']","[1, 1]",4.0
25,6,2,0,"[5, 4]","[5, 5]",177.89999999999998,22,"['B', 'C', 'D', 'A']","[4, 3]",1.0
25,6,2,1,"[5, 4]","[5, 5]",194.74999999999997,22,"['B', 'C', 'D', 'A']","[5, 1]",2.0
25,6,2,2,"[5, 4]","[5, 5]",208.99999999999997,22,"['B', 'C', 'D', 'A']","[0, 1]",3.0
25,6,3,0,"[1, 5]","[0, 5]",253.34999999999997,12,"['C', 'D', 'B', 'A']",,1.0
25,6,3,1,"[1, 5]","[0, 5]",268.35,12,"['C', 'D', 'B', 'A']","[4, 4]",2.0
25,6,3,2,"[1, 5]","[0, 5]",283.75000000000006,12,"['C', 'D', 'B', 'A']","[4, 1]",4.0
25,7,0,0,"[5, 0]","[5, 0]",30.0,6,"['D', 'B', 'C', 'A']","[4, 3]",2.0
25,7,0,1,"[5, 0]","[5, 0]",44.099999999999994,6,"['D', 'B', 'C', 'A']","[4, 4]",3.0
25,7,0,2,"[5, 0]","[5, 0]",59.349999999999994,6,"['D', 'B', 'C', 'A']","[4, 2]",4.0
25,7,1,0,"[0, 4]","[0, 5]",107.35,15,"['D', 'A', 'C', 'B']","[3, 3]",2.0
25,7,1,1,"[0, 4]","[0, 5]",123.35000000000001,15,"['D', 'A', 'C', 'B']","[3, 4]",3.0
25,7,1,2,"[0, 4]","[0, 5]",138.8,15,"['D', 'A', 'C', 'B']","[4, 3]",4.0
25,7,2,0,"[0, 1]","[0, 0]",180.55000000000004,9,"['C', 'D', 'A', 'B']","[5, 3]",2.0
25,7,2,1,"[0, 1]","[0, 0]",195.50000000000003,9,"['C', 'D', 'A', 'B']","[3, 5]",3.0
25,7,2,2,"[0, 1]","[0, 0]",211.00000000000003,9,"['C', 'D', 'A', 'B']","[5, 2]",3.0
25,7,3,0,"[5, 4]","[5, 5]",256.55,8,"['D', 'C', 'B', 'A']","[5, 2]",2.0
25,7,3,1,"[5, 4]","[5, 5]",269.95000000000005,8,"['D', 'C', 'B', 'A']",,2.0
25,7,3,2,"[5, 4]","[5, 5]",283.95000000000005,8,"['D', 'C', 'B', 'A']","[4, 2]",3.0
25,8,0,0,"[5, 4]","[5, 5]",30.0,33,"['D', 'C', 'A', 'B']","[2, 1]",2.0
25,8,0,1,"[5, 4]","[5, 5]",44.8,33,"['D', 'C', 'A', 'B']","[2, 4]",2.0
25,8,0,2,"[5, 4]","[5, 5]",59.74999999999999,33,"['D', 'C', 'A', 'B']","[4, 4]",3.0
25,8,1,0,"[1, 0]","[0, 0]",106.2,26,"['D', 'A', 'B', 'C']","[2, 1]",2.0
25,8,1,1,"[1, 0]","[0, 0]",121.10000000000001,26,"['D', 'A', 'B', 'C']","[4, 1]",3.0
25,8,1,2,"[1, 0]","[0, 0]",137.24999999999997,26,"['D', 'A', 'B', 'C']","[5, 0]",3.0
25,8,2,0,"[0, 4]","[0, 5]",181.95,24,"['C', 'B', 'D', 'A']","[2, 0]",2.0
25,8,2,1,"[0, 4]","[0, 5]",197.2,24,"['C', 'B', 'D', 'A']",,2.0
25,8,2,2,"[0, 4]","[0, 5]",211.99999999999997,24,"['C', 'B', 'D', 'A']","[1, 2]",3.0
25,8,3,0,"[5, 1]","[5, 0]",255.04999999999998,5,"['B', 'D', 'A', 'C']","[5, 2]",2.0
25,8,3,1,"[5, 1]","[5, 0]",269.6499999999999,5,"['B', 'D', 'A', 'C']","[5, 3]",3.0
25,8,3,2,"[5, 1]","[5, 0]",282.49999999999994,5,"['B', 'D', 'A', 'C']","[0, 3]",3.0
25,9,0,0,"[5, 4]","[5, 5]",30.0,14,"['B', 'C', 'A', 'D']","[4, 1]",2.0
25,9,0,1,"[5, 4]","[5, 5]",44.0,14,"['B', 'C', 'A', 'D']","[3, 1]",3.0
25,9,0,2,"[5, 4]","[5, 5]",58.05,14,"['B', 'C', 'A', 'D']","[4, 2]",3.0
25,9,1,0,"[1, 5]","[0, 5]",104.99999999999999,4,"['C', 'D', 'B', 'A']","[4, 2]",2.0
25,9,1,1,"[1, 5]","[0, 5]",119.19999999999997,4,"['C', 'D', 'B', 'A']","[4, 1]",2.0
25,9,1,2,"[1, 5]","[0, 5]",132.95,4,"['C', 'D', 'B', 'A']","[4, 3]",3.0
25,9,2,0,"[4, 0]","[5, 0]",175.64999999999998,18,"['C', 'D', 'B', 'A']","[0, 0]",2.0
25,9,2,1,"[4, 0]","[5, 0]",191.09999999999997,18,"['C', 'D', 'B', 'A']",,2.0
25,9,2,2,"[4, 0]","[5, 0]",206.84999999999997,18,"['C', 'D', 'B', 'A']","[0, 3]",3.0
25,9,3,0,"[0, 1]","[0, 0]",252.34999999999997,21,"['A', 'B', 'D', 'C']","[1, 2]",1.0
25,9,3,1,"[0, 1]","[0, 0]",268.29999999999995,21,"['A', 'B', 'D', 'C']","[2, 2]",2.0
25,9,3,2,"[0, 1]","[0, 0]",283.75,21,"['A', 'B', 'D', 'C']","[3, 2]",3.0
25,10,0,0,"[0, 5]","[0, 5]",30.0,13,"['B', 'A', 'D', 'C']","[2, 2]",2.0
25,10,0,1,"[0, 5]","[0, 5]",45.75000000000001,13,"['B', 'A', 'D', 'C']","[2, 3]",2.0
25,10,0,2,"[0, 5]","[0, 5]",59.95000000000001,13,"['B', 'A', 'D', 'C']","[3, 2]",3.0
25,10,1,0,"[5, 4]","[5, 5]",104.70000000000002,3,"['D', 'C', 'A', 'B']","[3, 3]",2.0
25,10,1,1,"[5, 4]","[5, 5]",120.85000000000001,3,"['D', 'C', 'A', 'B']","[2, 4]",3.0
25,10,1,2,"[5, 4]","[5, 5]",135.5,3,"['D', 'C', 'A', 'B']","[2, 1]",4.0
25,10,2,0,"[5, 1]","[5, 0]",181.55,16,"['D', 'B', 'C', 'A']","[4, 3]",2.0
25,10,2,1,"[5, 1]","[5, 0]",195.65000000000003,16,"['D', 'B', 'C', 'A']","[1, 2]",3.0
25,10,2,2,"[5, 1]","[5, 0]",210.45000000000005,16,"['D', 'B', 'C', 'A']","[1, 4]",4.0
25,10,3,0,"[0, 1]","[0, 0]",254.05000000000004,7,"['B', 'A', 'D', 'C']","[1, 2]",2.0
25,10,3,1,"[0, 1]","[0, 0]",269.1000000000001,7,"['B', 'A', 'D', 'C']","[1, 3]",3.0
25,10,3,2,"[0, 1]","[0, 0]",284.80000000000007,7,"['B', 'A', 'D', 'C']","[3, 0]",3.0
26,1,0,0,"[1, 0]","[0, 0]",30.0,16,"['B', 'A', 'D', 'C']","[1, 2]",0.0
26,1,0,1,"[1, 0]","[0, 0]",44.3,16,"['B', 'A', 'D', 'C']","[4, 3]",1.0
26,1,0,2,"[1, 0]","[0, 0]",59.4,16,"['B', 'A', 'D', 'C']","[5, 2]",3.0
26,1,1,0,"[0, 4]","[0, 5]",102.65,32,"['C', 'A', 'B', 'D']","[1, 2]",
26,1,1,1,"[0, 4]","[0, 5]",118.00000000000001,32,"['C', 'A', 'B', 'D']","[3, 2]",1.0
26,1,1,2,"[0, 4]","[0, 5]",134.25000000000003,32,"['C', 'A', 'B', 'D']",,1.0
26,1,2,0,"[5, 5]","[5, 5]",182.00000000000003,26,"['A', 'D', 'C', 'B']","[5, 5]",1.0
26,1,2,1,"[5, 5]","[5, 5]",198.15000000000003,26,"['A', 'D', 'C', 'B']","[4, 4]",2.0
26,1,2,2,"[5, 5]","[5, 5]",211.50000000000003,26,"['A', 'D', 'C', 'B']","[2, 1]",3.0
26,1,3,0,"[5, 0]","[5, 0]",255.90000000000003,29,"['D', 'C', 'B', 'A']",,
26,1,3,1,"[5, 0]","[5, 0]",270.45000000000005,29,"['D', 'C', 'B', 'A']","[4, 1]",0.0
26,1,3,2,"[5, 0]","[5, 0]",284.55000000000007,29,"['D', 'C', 'B', 'A']","[3, 1]",3.0
26,2,0,0,"[5, 0]","[5, 0]",30.0,19,"['D', 'A', 'C', 'B']","[0, 0]",1.0
26,2,0,1,"[5, 0]","[5, 0]",46.0,19,"['D', 'A', 'C', 'B']","[4, 1]",
26,2,0,2,"[5, 0]","[5, 0]",61.9,19,"['D', 'A', 'C', 'B']","[1, 0]",2.0
26,2,1,0,"[5, 4]","[5, 5]",108.80000000000001,23,"['A', 'D', 'C', 'B']","[4, 3]",1.0
26,2,1,1,"[5, 4]","[5, 5]",123.25,23,"['A', 'D', 'C', 'B']","[3, 1]",2.0
26,2,1,2,"[5, 4]","[5, 5]",136.9,23,"['A', 'D', 'C', 'B']","[2, 1]",3.0
26,2,2,0,"[0, 4]","[0, 5]",180.65,25,"['B', 'A', 'C', 'D']",,0.0
26,2,2,1,"[0, 4]","[0, 5]",195.7,25,"['B', 'A', 'C', 'D']","[4, 2]",2.0
26,2,2,2,"[0, 4]","[0, 5]",210.99999999999997,25,"['B', 'A', 'C', 'D']","[2, 4]",3.0
26,2,3,0,"[1, 0]","[0, 0]",254.45,37,"['B', 'D', 'A', 'C']","[5, 2]",
26,2,3,1,"[1, 0]","[0, 0]",268.9,37,"['B', 'D', 'A', 'C']","[4, 3]",3.0
26,2,3,2,"[1, 0]","[0, 0]",283.59999999999997,37,"['B', 'D', 'A', 'C']","[3, 4]",4.0
26,3,0,0,"[4, 0]","[5, 0]",30.0,10,"['A', 'D', 'B', 'C']","[1, 2]",2.0
26,3,0,1,"[4, 0]","[5, 0]",45.75,10,"['A', 'D', 'B', 'C']","[1, 3]",2.0
26,3,0,2,"[4, 0]","[5, 0]",59.65,10,"['A', 'D', 'B', 'C']","[5, 5]",4.0
26,3,1,0,"[0, 1]","[0, 0]",103.75,17,"['D', 'C', 'B', 'A']","[0, 3]",0.0
26,3,1,1,"[0, 1]","[0, 0]",118.1,17,"['D', 'C', 'B', 'A']","[1, 4]",2.0
26,3,1,2,"[0, 1]","[0, 0]",133.70000000000002,17,"['D', 'C', 'B', 'A']","[2, 5]",3.0
26,3,2,0,"[1, 5]","[0, 5]",178.95000000000002,15,"['D', 'C', 'A', 'B']","[2, 4]",2.0
26,3,2,1,"[1, 5]","[0, 5]",192.65,15,"['D', 'C', 'A', 'B']","[3, 4]",3.0
26,3,2,2,"[1, 5]","[0, 5]",209.04999999999998,15,"['D', 'C', 'A', 'B']","[0, 2]",4.0
26,3,3,0,"[5, 4]","[5, 5]",255.45,20,"['B', 'C', 'A', 'D']",,0.0
26,3,3,1,"[5, 4]","[5, 5]",268.75,20,"['B', 'C', 'A', 'D']","[3, 1]",0.0
26,3,3,2,"[5, 4]","[5, 5]",283.95000000000005,20,"['B', 'C', 'A', 'D']","[1, 3]",2.0
26,4,0,0,"[4, 0]","[5, 0]",30.0,11,"['A', 'D', 'B', 'C']","[4, 0]",2.0
26,4,0,1,"[4, 0]","[5, 0]",44.4,11,"['A', 'D', 'B', 'C']","[3, 1]",3.0
26,4,0,2,"[4, 0]","[5, 0]",59.6,11,"['A', 'D', 'B', 'C']","[2, 2]",4.0
26,4,1,0,"[1, 0]","[0, 0]",106.65,7,"['B', 'C', 'D', 'A']","[2, 0]",0.0
26,4,1,1,"[1, 0]","[0, 0]",120.95,7,"['B', 'C', 'D', 'A']","[3, 0]",1.0
26,4,1,2,"[1, 0]","[0, 0]",135.85000000000002,7,"['B', 'C', 'D', 'A']","[1, 3]",3.0
26,4,2,0,"[1, 5]","[0, 5]",180.50000000000003,6,"['B', 'A', 'C', 'D']","[4, 4]",2.0
26,4,2,1,"[1, 5]","[0, 5]",195.00000000000003,6,"['B', 'A', 'C', 'D']","[4, 2]",3.0
26,4,2,2,"[1, 5]","[0, 5]",209.05000000000004,6,"['B', 'A', 'C', 'D']","[1, 4]",4.0
26,4,3,0,"[5, 4]","[5, 5]",255.10000000000002,8,"['D', 'A', 'C', 'B']","[5, 2]",0.0
26,4,3,1,"[5, 4]","[5, 5]",269.40000000000003,8,"['D', 'A', 'C', 'B']","[4, 2]",
26,4,3,2,"[5, 4]","[5, 5]",284.70000000000005,8,"['D', 'A', 'C', 'B']","[1, 1]",3.0
26,5,0,0,"[1, 0]","[0, 0]",30.0,12,"['D', 'A', 'C', 'B']","[4, 1]",1.0
26,5,0,1,"[1, 0]","[0, 0]",43.95,12,"['D', 'A', 'C', 'B']","[4, 4]",3.0
26,5,0,2,"[1, 0]","[0, 0]",58.45,12,"['D', 'A', 'C', 'B']","[3, 3]",4.0
26,5,1,0,"[1, 5]","[0, 5]",102.19999999999999,4,"['B', 'A', 'D', 'C']","[4, 5]",
26,5,1,1,"[1, 5]","[0, 5]",116.29999999999998,4,"['B', 'A', 'D', 'C']","[4, 0]",3.0
26,5,1,2,"[1, 5]","[0, 5]",129.5,4,"['B', 'A', 'D', 'C']",,4.0
26,5,2,0,"[5, 5]","[5, 5]",177.0,18,"['C', 'D', 'B', 'A']","[5, 5]",1.0
26,5,2,1,"[5, 5]","[5, 5]",193.04999999999998,18,"['C', 'D', 'B', 'A']","[2, 5]",1.0
26,5,2,2,"[5, 5]","[5, 5]",208.45,18,"['C', 'D', 'B', 'A']","[5, 2]",3.0
26,5,3,0,"[4, 0]","[5, 0]",254.7,21,"['C', 'D', 'B', 'A']","[1, 2]",0.0
26,5,3,1,"[4, 0]","[5, 0]",267.9,21,"['C', 'D', 'B', 'A']","[4, 2]",2.0
26,5,3,2,"[4, 0]","[5, 0]",283.7,21,"['C', 'D', 'B', 'A']","[3, 3]",3.0
26,6,0,0,"[4, 0]","[5, 0]",30.0,27,"['B', 'D', 'C', 'A']","[4, 4]",0.0
26,6,0,1,"[4, 0]","[5, 0]",44.949999999999996,27,"['B', 'D', 'C', 'A']","[2, 4]",1.0
26,6,0,2,"[4, 0]","[5, 0]",59.699999999999996,27,"['B', 'D', 'C', 'A']","[2, 1]",2.0
26,6,1,0,"[5, 5]","[5, 5]",105.44999999999999,34,"['A', 'C', 'B', 'D']","[5, 5]",
26,6,1,1,"[5, 5]","[5, 5]",119.94999999999997,34,"['A', 'C', 'B', 'D']","[5, 0]",2.0
26,6,1,2,"[5, 5]","[5, 5]",134.54999999999998,34,"['A', 'C', 'B', 'D']","[0, 0]",4.0
26,6,2,0,"[0, 1]","[0, 0]",176.2,28,"['A', 'B', 'C', 'D']","[1, 3]",1.0
26,6,2,1,"[0, 1]","[0, 0]",192.89999999999998,28,"['A', 'B', 'C', 'D']","[3, 1]",2.0
26,6,2,2,"[0, 1]","[0, 0]",207.19999999999996,28,"['A', 'B', 'C', 'D']","[4, 4]",4.0
26,6,3,0,"[1, 5]","[0, 5]",253.54999999999995,39,"['C', 'D', 'B', 'A']","[5, 5]",0.0
26,6,3,1,"[1, 5]","[0, 5]",268.99999999999994,39,"['C', 'D', 'B', 'A']","[0, 0]",3.0
26,6,3,2,"[1, 5]","[0, 5]",282.99999999999994,39,"['C', 'D', 'B', 'A']","[2, 2]",4.0
26,7,0,0,"[4, 5]","[5, 5]",30.0,2,"['B', 'C', 'D', 'A']","[3, 3]",2.0
26,7,0,1,"[4, 5]","[5, 5]",43.099999999999994,2,"['B', 'C', 'D', 'A']","[2, 3]",2.0
26,7,0,2,"[4, 5]","[5, 5]",58.699999999999996,2,"['B', 'C', 'D', 'A']","[2, 2]",4.0
26,7,1,0,"[1, 0]","[0, 0]",101.75,30,"['B', 'A', 'C', 'D']","[1, 0]",0.0
26,7,1,1,"[1, 0]","[0, 0]",117.25,30,"['B', 'A', 'C', 'D']","[1, 1]",2.0
26,7,1,2,"[1, 0]","[0, 0]",131.65,30,"['B', 'A', 'C', 'D']","[4, 3]",4.0
26,7,2,0,"[4, 0]","[5, 0]",179.05,35,"['A', 'D', 'B', 'C']","[2, 0]",2.0
26,7,2,1,"[4, 0]","[5, 0]",194.04999999999998,35,"['A', 'D', 'B', 'C']","[2, 5]",4.0
26,7,2,2,"[4, 0]","[5, 0]",209.89999999999998,35,"['A', 'D', 'B', 'C']","[0, 5]",4.0
26,7,3,0,"[1, 5]","[0, 5]",255.19999999999996,36,"['D', 'B', 'C', 'A']","[1, 4]",1.0
26,7,3,1,"[1, 5]","[0, 5]",268.8499999999999,36,"['D', 'B', 'C', 'A']","[4, 4]",3.0
26,7,3,2,"[1, 5]","[0, 5]",284.19999999999993,36,"['D', 'B', 'C', 'A']","[4, 1]",4.0
26,8,0,0,"[5, 4]","[5, 5]",30.0,33,"['C', 'B', 'D', 'A']","[1, 1]",1.0
26,8,0,1,"[5, 4]","[5, 5]",44.25,33,"['C', 'B', 'D', 'A']","[2, 1]",2.0
26,8,0,2,"[5, 4]","[5, 5]",59.9,33,"['C', 'B', 'D', 'A']","[4, 4]",3.0
26,8,1,0,"[1, 0]","[0, 0]",103.75,1,"['C', 'D', 'A', 'B']","[5, 1]",1.0
26,8,1,1,"[1, 0]","[0, 0]",119.25,1,"['C', 'D', 'A', 'B']","[5, 4]",3.0
26,8,1,2,"[1, 0]","[0, 0]",135.85,1,"['C', 'D', 'A', 'B']","[0, 4]",4.0
26,8,2,0,"[4, 0]","[5, 0]",181.55,38,"['B', 'A', 'C', 'D']","[0, 1]",1.0
26,8,2,1,"[4, 0]","[5, 0]",195.85000000000002,38,"['B', 'A', 'C', 'D']","[1, 1]",2.0
26,8,2,2,"[4, 0]","[5, 0]",210.9,38,"['B', 'A', 'C', 'D']","[4, 4]",4.0
26,8,3,0,"[1, 5]","[0, 5]",253.95000000000002,9,"['C', 'A', 'B', 'D']","[3, 5]",2.0
26,8,3,1,"[1, 5]","[0, 5]",269.1,9,"['C', 'A', 'B', 'D']","[1, 1]",2.0
26,8,3,2,"[1, 5]","[0, 5]",283.6,9,"['C', 'A', 'B', 'D']","[5, 1]",3.0
26,9,0,0,"[0, 1]","[0, 0]",30.0,5,"['A', 'B', 'C', 'D']","[0, 2]",1.0
26,9,0,1,"[0, 1]","[0, 0]",46.5,5,"['A', 'B', 'C', 'D']","[4, 3]",2.0
26,9,0,2,"[0, 1]","[0, 0]",59.65,5,"['A', 'B', 'C', 'D']","[0, 3]",3.0
26,9,1,0,"[5, 1]","[5, 0]",103.25000000000001,13,"['B', 'C', 'D', 'A']","[2, 3]",2.0
26,9,1,1,"[5, 1]","[5, 0]",118.40000000000002,13,"['B', 'C', 'D', 'A']","[3, 2]",3.0
26,9,1,2,"[5, 1]","[5, 0]",131.95000000000002,13,"['B', 'C', 'D', 'A']","[2, 2]",4.0
26,9,2,0,"[5, 5]","[5, 5]",176.70000000000002,24,"['B', 'A', 'C', 'D']","[2, 5]",0.0
26,9,2,1,"[5, 5]","[5, 5]",191.8,24,"['B', 'A', 'C', 'D']","[4, 2]",3.0
26,9,2,2,"[5, 5]","[5, 5]",206.4,24,"['B', 'A', 'C', 'D']","[4, 3]",4.0
26,9,3,0,"[1, 5]","[0, 5]",253.25,3,"['A', 'D', 'B', 'C']","[1, 5]",2.0
26,9,3,1,"[1, 5]","[0, 5]",269.59999999999997,3,"['A', 'D', 'B', 'C']","[2, 4]",4.0
26,9,3,2,"[1, 5]","[0, 5]",284.44999999999993,3,"['A', 'D', 'B', 'C']","[3, 3]",4.0
26,10,0,0,"[0, 1]","[0, 0]",30.0,31,"['B', 'C', 'D', 'A']","[0, 1]",0.0
26,10,0,1,"[0, 1]","[0, 0]",45.1,31,"['B', 'C', 'D', 'A']","[1, 2]",2.0
26,10,0,2,"[0, 1]","[0, 0]",59.75,31,"['B', 'C', 'D', 'A']","[1, 3]",3.0
26,10,1,0,"[5, 4]","[5, 5]",105.95,14,"['B', 'D', 'A', 'C']","[4, 1]",2.0
26,10,1,1,"[5, 4]","[5, 5]",121.15,14,"['B', 'D', 'A', 'C']","[2, 3]",4.0
26,10,1,2,"[5, 4]","[5, 5]",136.55,14,"['B', 'D', 'A', 'C']","[2, 1]",4.0
26,10,2,0,"[5, 1]","[5, 0]",180.95,22,"['A', 'C', 'B', 'D']","[4, 3]",0.0
26,10,2,1,"[5, 1]","[5, 0]",196.7,22,"['A', 'C', 'B', 'D']","[4, 4]",2.0
26,10,2,2,"[5, 1]","[5, 0]",212.6,22,"['A', 'C', 'B', 'D']","[1, 2]",4.0
26,10,3,0,"[1, 5]","[0, 5]",253.75,0,"['A', 'C', 'B', 'D']","[2, 5]",2.0
26,10,3,1,"[1, 5]","[0, 5]",269.1,0,"['A', 'C', 'B', 'D']","[3, 0]",4.0
26,10,3,2,"[1, 5]","[0, 5]",282.70000000000005,0,"['A', 'C', 'B', 'D']","[5, 3]",4.0
27,1,0,0,"[5, 5]","[5, 5]",30.0,30,"['D', 'A', 'C', 'B']","[4, 5]",1.0
27,1,0,1,"[5, 5]","[5, 5]",45.0,30,"['D', 'A', 'C', 'B']","[2, 5]",1.0
27,1,0,2,"[5, 5]","[5, 5]",60.7,30,"['D', 'A', 'C', 'B']","[1, 0]",2.0
27,1,1,0,"[5, 1]","[5, 0]",104.10000000000001,12,"['C', 'D', 'A', 'B']","[5, 1]",2.0
27,1,1,1,"[5, 1]","[5, 0]",118.95,12,"['C', 'D', 'A', 'B']",,4.0
27,1,1,2,"[5, 1]","[5, 0]",133.70000000000005,12,"['C', 'D', 'A', 'B']","[4, 4]",3.0
27,1,2,0,"[1, 0]","[0, 0]",178.95000000000005,23,"['B', 'D', 'C', 'A']","[2, 1]",0.0
27,1,2,1,"[1, 0]","[0, 0]",194.05000000000004,23,"['B', 'D', 'C', 'A']","[3, 4]",1.0
27,1,2,2,"[1, 0]","[0, 0]",208.45000000000005,23,"['B', 'D', 'C', 'A']","[5, 3]",3.0
27,1,3,0,"[0, 4]","[0, 5]",254.40000000000006,20,"['C', 'A', 'B', 'D']","[3, 3]",2.0
27,1,3,1,"[0, 4]","[0, 5]",268.5000000000001,20,"['C', 'A', 'B', 'D']","[3, 1]",2.0
27,1,3,2,"[0, 4]","[0, 5]",283.35000000000014,20,"['C', 'A', 'B', 'D']","[1, 3]",4.0
27,2,0,0,"[5, 0]","[5, 0]",30.0,11,"['D', 'B', 'A', 'C']","[5, 0]",1.0
27,2,0,1,"[5, 0]","[5, 0]",44.9,11,"['D', 'B', 'A', 'C']","[5, 4]",3.0
27,2,0,2,"[5, 0]","[5, 0]",59.599999999999994,11,"['D', 'B', 'A', 'C']","[2, 2]",4.0
27,2,1,0,"[0, 5]","[0, 5]",107.44999999999999,35,"['A', 'B', 'C', 'D']","[2, 5]",1.0
27,2,1,1,"[0, 5]","[0, 5]",122.44999999999999,35,"['A', 'B', 'C', 'D']",,2.0
27,2,1,2,"[0, 5]","[0, 5]",137.3,35,"['A', 'B', 'C', 'D']","[1, 3]",2.0
27,2,2,0,"[4, 5]","[5, 5]",178.70000000000002,4,"['A', 'D', 'B', 'C']","[4, 5]",2.0
27,2,2,1,"[4, 5]","[5, 5]",194.20000000000002,4,"['A', 'D', 'B', 'C']","[4, 1]",3.0
27,2,2,2,"[4, 5]","[5, 5]",210.6,4,"['A', 'D', 'B', 'C']","[4, 0]",4.0
27,2,3,0,"[0, 1]","[0, 0]",255.29999999999998,9,"['D', 'A', 'C', 'B']","[1, 1]",1.0
27,2,3,1,"[0, 1]","[0, 0]",269.54999999999995,9,"['D', 'A', 'C', 'B']","[4, 2]",1.0
27,2,3,2,"[0, 1]","[0, 0]",283.29999999999995,9,"['D', 'A', 'C', 'B']","[5, 2]",2.0
27,3,0,0,"[0, 4]","[0, 5]",30.0,0,"['D', 'A', 'C', 'B']","[0, 2]",2.0
27,3,0,1,"[0, 4]","[0, 5]",46.24999999999999,0,"['D', 'A', 'C', 'B']","[5, 3]",3.0
27,3,0,2,"[0, 4]","[0, 5]",60.04999999999999,0,"['D', 'A', 'C', 'B']","[3, 0]",4.0
