subject_id,alpha,costWeight,lesson_num,sequential,feedback,teacher_knowledge,theta,student_prior,n_majority,n_turtles
64,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,9,11
64,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,50,68
64,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,1,2
65,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,37,49
65,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,3,3
65,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,30,42
65,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,1,3
65,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,44,63
65,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,3,8
65,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,31,46
65,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,21,25
65,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,35,43
65,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,24,35
65,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,15
65,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,48,60
65,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,42,57
65,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,48,65
65,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,36,51
65,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,49,68
65,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,46,64
65,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,4,7
65,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,52,70
65,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,6,9
65,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,47,64
65,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,2,3
65,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,49,63
65,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,8,16
66,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,48,62
66,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,17,24
66,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,42,59
66,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,5,11
66,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,43,59
66,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,0,3
66,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,48,66
66,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,38,50
66,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,42,50
66,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,29,45
66,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,24,39
66,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,38,50
66,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,51,70
66,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,37,51
66,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,44,61
66,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,29,37
66,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,51,69
66,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,12,20
66,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,34,49
66,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,41,56
66,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,39,57
66,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,23,28
66,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,41,55
66,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,0,1
67,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,44,65
67,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,25,26
67,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,41,59
67,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,3,6
67,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,27,39
67,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,4,8
67,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,37,48
67,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,3,3
67,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,37,43
67,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,9,15
67,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,6,12
67,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,47,60
67,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,33,44
67,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,23,30
67,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,49,67
67,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,41,54
67,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,39,54
67,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,21,30
67,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,47,67
67,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,3,3
67,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,47,62
67,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,4,9
67,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,50,68
67,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,47,68
68,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,35,49
68,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,16,18
68,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,33,44
68,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,7,13
68,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,42,57
68,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,0,8
68,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,46,65
68,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,13,14
68,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,40,51
68,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,27,41
68,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,42,63
68,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,29,31
68,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,28,36
68,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,52,70
68,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,32,43
68,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,40,57
68,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,45,60
68,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,7,11
68,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,40,55
68,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,24,33
68,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,37,52
68,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,16,19
68,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,27,33
68,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,6,12
69,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,48,67
69,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,14,17
69,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,42,56
69,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,2,3
69,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,45,60
69,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,8,19
69,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,46,67
69,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,20,23
69,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,27,32
69,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,26,43
69,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,1,4
69,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,35,39
69,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,45,68
69,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,31,42
69,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,27,35
69,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,48,66
69,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,40,52
69,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,14,24
69,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,48,65
69,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,0,2
69,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,42,59
69,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,4,5
69,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,43,64
69,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,19,26
70,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,53,70
70,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,1,1
70,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,46,62
70,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,8,14
70,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,44,61
70,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,8,12
70,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,49,69
70,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,11,12
70,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,28,33
70,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,40,59
70,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,30,47
70,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,27,29
70,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,37,51
70,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,22,27
70,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,44,59
70,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,38,54
70,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,48,64
70,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,8,13
70,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,43,59
70,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,21,32
70,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,33,45
70,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,48,68
70,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,49,69
70,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,2,2
71,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,46,62
71,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,4,4
71,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,45,60
71,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,42,66
71,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,42,58
71,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,0,3
71,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,31,41
71,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,26,34
71,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,25,30
71,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,38,57
71,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,27,42
71,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,54,68
71,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,24,31
71,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,44,61
71,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,39,54
71,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,42,61
71,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,48,64
71,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,6,9
71,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,44,61
71,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,13,19
71,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,39,54
71,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,1,2
71,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,42,56
71,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,9,15
72,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,39,57
72,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,28,33
72,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,39,55
72,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,0,2
72,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,26,38
72,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,33,43
72,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,42,55
72,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,11,12
72,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,35,44
72,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,0,2
72,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,10,18
72,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,37,47
72,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,49,66
72,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,37,55
72,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,43,60
72,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,42,60
72,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,27,36
72,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,10,15
72,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,49,65
72,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,1,3
72,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,49,66
72,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,41,58
72,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,48,66
72,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,44,64
73,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,40,52
73,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,10,11
73,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,48,68
73,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,3,6
73,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,44,60
73,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,0,4
73,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,50,69
73,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,14,17
73,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,30,32
73,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,17,29
73,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,27,40
73,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,35,41
73,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,29,39
73,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,49,67
73,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,49,65
73,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,39,53
73,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,46,62
73,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,3,5
73,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,46,64
73,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,22,30
73,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,43,62
73,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,7,8
73,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,43,61
73,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,29,36
74,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,48,66
74,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,10,10
74,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,40,57
74,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,28,47
74,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,34,47
74,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,40,61
74,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,28,38
74,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,28,32
74,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,23,25
74,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,15,25
74,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,37,59
74,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,34,41
74,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,42,54
74,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,43,59
74,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,35,49
74,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,53,70
74,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,49,69
74,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,35,51
74,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,45,65
74,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,4,5
74,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,35,48
74,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,10,15
74,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,33,46
74,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,1,3
75,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,50,69
75,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,25,31
75,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,43,57
75,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,0,8
75,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,49,65
75,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,3,10
75,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,33,44
75,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,4,4
75,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,20,20
75,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,35,50
75,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,12
75,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,47,58
75,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,29,41
75,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,42,58
75,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,46,67
75,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,40,56
75,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,42,59
75,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,7,10
75,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,38,53
75,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,37,51
75,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,46,64
75,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,16,24
75,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,45,65
75,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,15,20
76,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,51,68
76,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,35,51
76,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,48,67
76,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,8,14
76,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,45,60
76,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,22,42
76,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,36,49
76,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,32,37
76,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,32,38
76,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,4,8
76,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,27,40
76,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,32,37
76,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,44,61
76,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,33,43
76,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,31,44
76,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,41,59
76,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,49,67
76,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,32,48
76,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,46,63
76,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,3,4
76,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,50,68
76,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,32,48
76,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,35,50
76,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,4,5
77,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,37,53
77,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,24,25
77,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,31,43
77,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,0,4
77,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,44,57
77,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,24,42
77,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,36,52
77,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,12,12
77,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,39,50
77,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,19,30
77,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,25,40
77,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,22,23
77,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,30,43
77,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,51,70
77,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,49,68
77,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,34,46
77,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,33,41
77,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,27,38
77,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,37,51
77,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,2,2
77,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,45,63
77,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,15,22
77,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,45,61
77,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,3,5
78,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,40,58
78,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,19,19
78,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,38,55
78,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,12,20
78,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,34,50
78,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,2,2
78,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,48,68
78,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,19,21
78,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,41,53
78,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,26,39
78,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,36,57
78,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,24,25
78,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,49,66
78,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,46,61
78,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,38,49
78,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,44,61
78,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,46,64
78,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,5,6
78,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,37,49
78,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,1,4
78,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,42,56
78,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,5,7
78,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,49,68
78,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,36,49
79,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,45,63
79,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,21,26
79,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,44,63
79,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,13,21
79,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,43,59
79,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,43,66
79,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,47,64
79,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,13,16
79,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,33,40
79,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,42,65
79,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,10,16
79,8,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,41,53
79,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,42,58
79,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,45,61
79,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,35,50
79,8,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,43,60
79,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,39,52
79,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,36,51
79,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,38,52
79,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,12,14
79,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,37,49
79,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,14,21
79,8,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,42,60
79,8,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,1,1
80,8,0.01,lesson1,sequential,feedback,partial,0.7,too_low,40,56
80,8,0.01,lesson2,sequential,feedback,partial,0.7,too_low,29,33
80,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,50,67
80,8,0.01,lesson2,sequential,feedback,partial,0.7,too_high,4,14
80,8,0.01,lesson1,sequential,feedback,partial,0.7,too_high,51,70
